Volume	water	STD1	STD 3	Sample
17.483	-3141.03	-3182.58	-2521.54	-631.893
17.500	-3142.72	-3187.87	-2463.73	-626.475
17.517	-3145.49	-3196.47	-2404.33	-625.486
17.533	-3148.79	-3202.54	-2342.89	-623.384
17.550	-3151.58	-3210.34	-2280.61	-621.814
17.567	-3154.22	-3216.84	-2217.77	-620.163
17.583	-3156.15	-3223.09	-2152.15	-619.877
17.600	-3158.33	-3230.12	-2081.95	-617.651
17.617	-3161.11	-3236.87	-2010.18	-617.174
17.633	-3163.26	-3241.04	-1938.55	-618.139
17.650	-3165.58	-3246.37	-1865.75	-618.272
17.667	-3169.13	-3252.48	-1794.45	-619.475
17.683	-3171.58	-3257.54	-1723.09	-619.079
17.700	-3174.5	-3262.53	-1649.96	-620.456
17.717	-3176.81	-3267.83	-1577.05	-621.5
17.733	-3178.42	-3273.92	-1504.65	-624.76
17.750	-3181.05	-3280.09	-1433.56	-626.307
17.767	-3182.71	-3282.98	-1361.71	-629.509
17.783	-3183.84	-3288.52	-1289.46	-631.315
17.800	-3185.51	-3294.34	-1220.15	-635.437
17.817	-3188.14	-3298.67	-1154.06	-637.815
17.833	-3190.02	-3304.35	-1089.57	-640.245
17.850	-3192.72	-3308.88	-1025.32	-645.438
17.867	-3195.51	-3312.55	-964.979	-651.387
17.883	-3197.58	-3318.57	-909.528	-656.572
17.900	-3198.58	-3322.9	-859.075	-662.898
17.917	-3200.79	-3328.51	-809.571	-668.812
17.933	-3202.43	-3331.84	-763.435	-675.414
17.950	-3205.43	-3336.7	-721.774	-682.456
17.967	-3208.31	-3340.74	-683.091	-687.795
17.983	-3210.31	-3344.49	-647.167	-695.239
18.000	-3212.07	-3347.97	-616.979	-701.031
18.017	-3212.45	-3352.55	-591.863	-708.037
18.033	-3214.72	-3356.57	-570.682	-714.865
18.050	-3217.55	-3360.71	-553.72	-722.982
18.067	-3219.74	-3363.65	-542.884	-730.408
18.083	-3221.44	-3367.69	-537.44	-738.378
18.100	-3223.35	-3371.7	-536.108	-748.747
18.117	-3225.11	-3375.16	-540.547	-757.871
18.133	-3227.07	-3379.45	-548.461	-767.228
18.150	-3228.26	-3383.62	-560.608	-775.493
18.167	-3229.94	-3387.03	-578.823	-786.867
18.183	-3232.26	-3389.8	-602.139	-796.304
18.200	-3235.44	-3393.71	-630.3	-806.722
18.217	-3238.77	-3397.98	-664.163	-818.398
18.233	-3240.71	-3399.98	-703.056	-830.293
18.250	-3241.89	-3403.38	-744.801	-842.238
18.267	-3242.9	-3406.22	-790.487	-854.23
18.283	-3244.67	-3410.27	-841.764	-865.403
18.300	-3246.29	-3413.6	-896.517	-877.176
18.317	-3247.81	-3417.32	-952.943	-889.012
18.333	-3249.35	-3420.51	-1012.62	-899.595
18.350	-3250.59	-3423.22	-1076.08	-911.175
18.367	-3251.66	-3427.88	-1141.75	-922.636
18.383	-3254.15	-3430.55	-1208.44	-935.288
18.400	-3256.59	-3432.8	-1278.21	-948.783
18.417	-3256.79	-3433.76	-1350.96	-963.312
18.433	-3257.29	-3435.85	-1425.02	-979.383
18.450	-3258.62	-3437.72	-1499.44	-991.287
18.467	-3260.55	-3441.96	-1574.98	-1004.69
18.483	-3261.77	-3443.97	-1650.92	-1018.94
18.500	-3263.48	-3445.51	-1725.89	-1033.78
18.517	-3265.48	-3447.49	-1800.27	-1047.2
18.533	-3266.83	-3449.76	-1874.54	-1062.78
18.550	-3268.43	-3452.47	-1948.91	-1077.93
18.567	-3270.02	-3453.53	-2021.08	-1094.21
18.583	-3271.6	-3454.97	-2094.05	-1108.21
18.600	-3272.84	-3458.37	-2164.93	-1123.99
18.617	-3274.04	-3460.0	-2231.88	-1139.2
18.633	-3274.88	-3462.29	-2297.92	-1153.25
18.650	-3275.91	-3466.32	-2363.38	-1168.03
18.667	-3277.58	-3468.02	-2425.83	-1184.12
18.683	-3279.24	-3468.82	-2486.57	-1200.79
18.700	-3279.95	-3469.39	-2546.5	-1214.47
18.717	-3280.95	-3470.72	-2603.95	-1231.02
18.733	-3282.06	-3471.79	-2659.13	-1247.59
18.750	-3283.08	-3475.57	-2711.53	-1263.26
18.767	-3285.51	-3477.7	-2760.69	-1278.23
18.783	-3286.3	-3481.12	-2807.54	-1294.39
18.800	-3287.1	-3481.88	-2853.54	-1311.0
18.817	-3288.52	-3483.07	-2896.93	-1327.62
18.833	-3290.58	-3485.28	-2938.05	-1344.09
18.850	-3292.62	-3486.49	-2977.34	-1359.71
18.867	-3293.04	-3488.61	-3014.77	-1376.61
18.883	-3292.77	-3490.49	-3049.8	-1392.65
18.900	-3294.0	-3492.14	-3081.66	-1409.64
18.917	-3295.55	-3493.05	-3112.17	-1424.75
18.933	-3296.72	-3494.42	-3141.7	-1440.84
18.950	-3298.84	-3496.18	-3168.24	-1459.91
18.967	-3299.92	-3497.55	-3193.23	-1476.6
18.983	-3299.83	-3497.17	-3216.03	-1492.49
19.000	-3300.52	-3497.08	-3236.97	-1509.45
19.017	-3302.42	-3497.99	-3256.89	-1525.79
19.033	-3303.47	-3498.91	-3275.51	-1541.26
19.050	-3303.55	-3498.91	-3292.3	-1558.48
19.067	-3304.93	-3500.41	-3307.74	-1576.95
19.083	-3307.53	-3501.57	-3322.45	-1594.25
19.100	-3308.11	-3501.34	-3334.87	-1609.24
19.117	-3308.85	-3502.64	-3345.33	-1626.65
19.133	-3310.8	-3504.9	-3355.08	-1642.55
19.150	-3312.03	-3506.53	-3364.37	-1658.84
19.167	-3312.12	-3505.9	-3372.72	-1674.9
19.183	-3313.11	-3506.36	-3381.0	-1693.35
19.200	-3314.46	-3508.7	-3388.51	-1710.15
19.217	-3314.99	-3510.71	-3393.92	-1726.7
19.233	-3315.26	-3509.69	-3399.07	-1744.62
19.250	-3317.52	-3510.04	-3404.23	-1758.91
19.267	-3319.31	-3511.33	-3408.98	-1775.72
19.283	-3320.3	-3511.11	-3414.62	-1790.93
19.300	-3320.74	-3510.75	-3418.44	-1805.53
19.317	-3321.19	-3510.12	-3421.34	-1821.91
19.333	-3321.39	-3509.26	-3423.99	-1837.23
19.350	-3322.82	-3510.31	-3425.24	-1853.05
19.367	-3324.51	-3511.1	-3426.48	-1867.96
19.383	-3324.81	-3511.27	-3427.08	-1884.42
19.400	-3324.96	-3509.96	-3427.83	-1902.75
19.417	-3325.37	-3510.43	-3428.23	-1919.59
19.433	-3326.66	-3511.15	-3427.35	-1935.24
19.450	-3328.09	-3511.89	-3425.22	-1950.42
19.467	-3328.48	-3512.69	-3423.42	-1965.96
19.483	-3328.94	-3514.45	-3421.75	-1981.47
19.500	-3330.54	-3515.26	-3418.38	-1997.09
19.517	-3330.89	-3514.74	-3414.27	-2012.5
19.533	-3331.6	-3515.8	-3409.45	-2029.37
19.550	-3332.14	-3516.1	-3404.21	-2046.28
19.567	-3332.56	-3516.33	-3398.23	-2060.75
19.583	-3334.32	-3517.03	-3391.75	-2075.79
19.600	-3334.69	-3516.88	-3383.96	-2092.13
19.617	-3334.65	-3516.54	-3375.63	-2105.87
19.633	-3335.17	-3516.32	-3366.24	-2121.32
19.650	-3336.32	-3516.41	-3354.19	-2135.65
19.667	-3337.41	-3517.31	-3341.14	-2150.64
19.683	-3337.22	-3516.98	-3327.3	-2164.83
19.700	-3338.34	-3518.51	-3311.38	-2178.42
19.717	-3339.31	-3519.53	-3292.99	-2193.77
19.733	-3339.0	-3519.76	-3272.81	-2207.32
19.750	-3339.38	-3521.07	-3251.24	-2221.87
19.767	-3339.59	-3519.99	-3227.53	-2235.18
19.783	-3340.03	-3521.02	-3200.83	-2246.73
19.800	-3341.1	-3521.35	-3173.71	-2260.56
19.817	-3342.6	-3520.5	-3144.19	-2275.64
19.833	-3343.67	-3519.93	-3111.12	-2287.78
19.850	-3343.91	-3518.86	-3075.85	-2303.46
19.867	-3344.8	-3521.42	-3039.29	-2316.39
19.883	-3345.79	-3522.03	-3001.42	-2329.59
19.900	-3346.93	-3522.63	-2961.29	-2343.9
19.917	-3347.79	-3522.27	-2917.69	-2356.84
19.933	-3349.09	-3523.11	-2871.07	-2370.12
19.950	-3349.45	-3521.89	-2822.13	-2382.42
19.967	-3349.02	-3523.15	-2770.35	-2395.7
19.983	-3349.09	-3523.82	-2717.53	-2408.93
20.000	-3349.65	-3524.1	-2662.01	-2421.38
20.017	-3350.86	-3524.5	-2603.65	-2433.2
20.033	-3352.98	-3524.96	-2543.28	-2445.24
20.050	-3354.29	-3523.73	-2479.88	-2456.87
20.067	-3354.54	-3523.91	-2415.18	-2469.67
20.083	-3355.64	-3524.63	-2349.21	-2482.83
20.100	-3357.17	-3524.85	-2281.9	-2497.75
20.117	-3357.53	-3525.01	-2214.26	-2509.42
20.133	-3357.65	-3524.85	-2144.57	-2521.49
20.150	-3357.85	-3525.94	-2071.14	-2533.46
20.167	-3358.1	-3525.39	-1995.4	-2546.54
20.183	-3358.9	-3525.39	-1920.31	-2558.99
20.200	-3361.17	-3525.95	-1846.79	-2569.44
20.217	-3362.5	-3526.21	-1774.4	-2580.43
20.233	-3362.75	-3525.17	-1701.68	-2591.26
20.250	-3363.02	-3524.89	-1627.54	-2604.85
20.267	-3363.84	-3524.55	-1551.4	-2616.65
20.283	-3363.98	-3525.11	-1475.59	-2627.75
20.300	-3364.88	-3526.3	-1401.65	-2638.25
20.317	-3365.6	-3525.82	-1329.99	-2649.35
20.333	-3366.08	-3525.66	-1258.99	-2661.84
20.350	-3366.62	-3524.61	-1190.83	-2672.76
20.367	-3366.78	-3525.91	-1125.95	-2683.29
20.383	-3367.76	-3525.81	-1061.48	-2693.34
20.400	-3367.43	-3526.99	-998.959	-2703.06
20.417	-3367.08	-3525.71	-939.791	-2712.19
20.433	-3367.35	-3525.25	-884.359	-2722.83
20.450	-3367.86	-3525.72	-831.773	-2733.05
20.467	-3368.79	-3526.06	-781.493	-2742.32
20.483	-3370.47	-3526.55	-734.749	-2749.77
20.500	-3371.1	-3526.14	-692.855	-2757.88
20.517	-3371.21	-3524.79	-655.082	-2768.37
20.533	-3372.11	-3522.65	-621.947	-2778.03
20.550	-3372.81	-3522.91	-593.261	-2787.45
20.567	-3373.57	-3524.17	-567.28	-2797.18
20.583	-3374.61	-3526.19	-545.231	-2805.8
20.600	-3374.98	-3526.07	-528.735	-2815.22
20.617	-3374.89	-3524.63	-516.835	-2824.43
20.633	-3375.73	-3525.18	-508.708	-2834.61
20.650	-3375.88	-3526.39	-506.292	-2843.46
20.667	-3376.35	-3525.88	-508.685	-2851.42
20.683	-3376.83	-3522.67	-515.534	-2858.1
20.700	-3377.51	-3522.09	-527.57	-2867.03
20.717	-3378.31	-3521.53	-543.838	-2873.92
20.733	-3378.3	-3522.75	-564.612	-2881.9
20.750	-3377.83	-3523.62	-590.178	-2888.42
20.767	-3378.37	-3524.0	-620.221	-2896.07
20.783	-3380.21	-3523.45	-654.249	-2904.2
20.800	-3382.11	-3523.87	-691.03	-2911.74
20.817	-3382.72	-3522.81	-732.152	-2916.52
20.833	-3382.08	-3522.8	-777.728	-2923.22
20.850	-3382.16	-3523.25	-826.274	-2930.55
20.867	-3383.93	-3522.86	-877.692	-2937.75
20.883	-3385.27	-3523.1	-930.53	-2944.31
20.900	-3384.62	-3522.48	-987.805	-2951.08
20.917	-3383.68	-3521.93	-1048.91	-2957.8
20.933	-3384.21	-3521.24	-1112.17	-2963.56
20.950	-3386.17	-3521.7	-1176.61	-2970.79
20.967	-3387.75	-3520.69	-1242.52	-2975.93
20.983	-3387.06	-3520.31	-1309.79	-2982.26
21.000	-3388.18	-3520.74	-1378.04	-2989.51
21.017	-3389.37	-3521.81	-1447.97	-2995.81
21.033	-3390.16	-3521.53	-1520.3	-3002.06
21.050	-3391.18	-3522.37	-1591.89	-3007.33
21.067	-3391.56	-3523.05	-1662.75	-3014.07
21.083	-3391.69	-3523.05	-1732.64	-3019.7
21.100	-3392.49	-3523.17	-1801.02	-3025.08
21.117	-3393.59	-3525.01	-1868.54	-3029.66
21.133	-3393.52	-3525.05	-1937.98	-3035.99
21.150	-3392.79	-3524.31	-2008.57	-3040.93
21.167	-3393.61	-3523.91	-2075.67	-3046.96
21.183	-3394.99	-3523.9	-2141.85	-3051.14
21.200	-3395.76	-3525.47	-2205.89	-3055.62
21.217	-3395.69	-3524.8	-2267.12	-3059.25
21.233	-3395.82	-3524.35	-2326.75	-3063.67
21.250	-3397.46	-3524.65	-2385.48	-3068.65
21.267	-3398.47	-3524.37	-2442.77	-3072.7
21.283	-3399.51	-3524.69	-2498.34	-3078.75
21.300	-3399.12	-3523.81	-2552.31	-3083.13
21.317	-3398.05	-3523.82	-2602.9	-3087.13
21.333	-3397.85	-3523.21	-2651.74	-3088.61
21.350	-3398.58	-3522.77	-2698.98	-3091.17
21.367	-3400.06	-3522.13	-2743.79	-3097.27
21.383	-3400.25	-3522.72	-2786.51	-3103.41
21.400	-3401.29	-3523.11	-2828.17	-3106.79
21.417	-3403.02	-3523.9	-2868.19	-3111.65
21.433	-3403.85	-3522.29	-2906.71	-3114.77
21.450	-3404.65	-3520.83	-2944.19	-3117.23
21.467	-3406.44	-3520.87	-2979.12	-3121.01
21.483	-3407.91	-3520.42	-3011.02	-3121.8
21.500	-3408.8	-3521.45	-3041.64	-3123.05
21.517	-3409.39	-3523.21	-3072.39	-3123.03
21.533	-3408.86	-3522.83	-3101.85	-3123.05
21.550	-3408.36	-3521.29	-3130.3	-3120.97
21.567	-3409.16	-3519.26	-3157.07	-3118.31
21.583	-3409.51	-3517.75	-3182.37	-3115.52
21.600	-3409.67	-3518.66	-3207.35	-3113.03
21.617	-3410.56	-3520.15	-3229.94	-3105.62
21.633	-3410.78	-3520.58	-3249.7	-3095.68
21.650	-3411.22	-3520.33	-3268.2	-3081.94
21.667	-3412.19	-3520.56	-3286.92	-3065.04
21.683	-3412.84	-3520.71	-3304.6	-3045.78
21.700	-3412.82	-3520.22	-3320.5	-3020.46
21.717	-3412.86	-3520.45	-3334.67	-2990.37
21.733	-3413.07	-3519.59	-3347.42	-2951.89
21.750	-3413.74	-3518.26	-3359.25	-2905.36
21.767	-3415.29	-3517.96	-3370.36	-2850.73
21.783	-3416.02	-3518.51	-3381.73	-2789.89
21.800	-3417.56	-3518.91	-3391.77	-2718.91
21.817	-3418.25	-3517.05	-3400.5	-2634.56
21.833	-3417.45	-3516.3	-3409.3	-2540.92
21.850	-3417.08	-3515.69	-3417.8	-2436.2
21.867	-3416.94	-3515.33	-3424.63	-2323.33
21.883	-3417.5	-3514.82	-3430.99	-2200.31
21.900	-3418.45	-3511.32	-3436.16	-2067.6
21.917	-3419.48	-3510.0	-3440.48	-1929.08
21.933	-3419.48	-3507.63	-3444.94	-1788.34
21.950	-3419.66	-3505.53	-3448.73	-1648.54
21.967	-3420.81	-3505.14	-3452.01	-1510.76
21.983	-3421.84	-3503.38	-3455.8	-1381.89
22.000	-3422.65	-3499.4	-3460.47	-1265.45
22.017	-3423.3	-3496.1	-3464.44	-1169.44
22.033	-3423.52	-3492.38	-3467.28	-1093.21
22.050	-3424.0	-3489.05	-3469.22	-1042.1
22.067	-3423.88	-3485.73	-3470.83	-1016.01
22.083	-3423.52	-3484.6	-3473.22	-1017.0
22.100	-3424.22	-3482.87	-3474.75	-1045.08
22.117	-3425.03	-3482.44	-3475.43	-1103.71
22.133	-3424.63	-3481.03	-3477.11	-1183.15
22.150	-3424.77	-3479.09	-3479.33	-1281.66
22.167	-3425.01	-3478.07	-3480.76	-1394.92
22.183	-3424.23	-3477.25	-3481.14	-1525.87
22.200	-3423.63	-3478.39	-3481.84	-1664.89
22.217	-3424.84	-3479.58	-3483.15	-1802.74
22.233	-3425.1	-3481.43	-3484.36	-1933.29
22.250	-3425.31	-3484.3	-3484.65	-2071.35
22.267	-3426.15	-3485.94	-3483.99	-2197.92
22.283	-3426.99	-3488.46	-3484.51	-2312.78
22.300	-3427.94	-3490.36	-3485.71	-2418.54
22.317	-3428.36	-3491.66	-3486.49	-2520.16
22.333	-3429.09	-3494.71	-3486.61	-2607.38
22.350	-3430.27	-3496.19	-3486.22	-2685.24
22.367	-3429.44	-3498.25	-3486.31	-2750.75
22.383	-3429.53	-3501.38	-3486.94	-2812.13
22.400	-3430.31	-3502.26	-3488.03	-2862.43
22.417	-3431.45	-3503.14	-3488.25	-2903.95
22.433	-3432.5	-3503.04	-3488.23	-2938.63
22.450	-3431.95	-3503.44	-3488.62	-2968.41
22.467	-3432.0	-3504.82	-3488.74	-2988.96
22.483	-3432.45	-3506.35	-3488.55	-3005.71
22.500	-3433.61	-3506.42	-3488.35	-3016.26
22.517	-3433.52	-3506.03	-3487.58	-3023.37
22.533	-3433.61	-3504.21	-3486.68	-3027.03
22.550	-3434.87	-3503.8	-3486.21	-3028.78
22.567	-3435.26	-3503.05	-3485.86	-3027.02
22.583	-3435.26	-3503.07	-3485.51	-3023.44
22.600	-3435.48	-3501.54	-3485.52	-3021.09
22.617	-3435.44	-3499.24	-3486.71	-3016.13
22.633	-3436.25	-3499.13	-3487.34	-3015.46
22.650	-3436.4	-3497.22	-3487.33	-3013.54
22.667	-3436.39	-3496.96	-3488.28	-3010.35
22.683	-3436.01	-3497.14	-3489.23	-3009.03
22.700	-3435.82	-3495.65	-3489.11	-3008.93
22.717	-3438.45	-3494.72	-3488.2	-3006.76
22.733	-3439.85	-3492.8	-3488.29	-3003.77
22.750	-3439.61	-3492.71	-3489.1	-3001.22
22.767	-3439.51	-3492.41	-3490.13	-2997.73
22.783	-3439.76	-3490.71	-3490.72	-2991.06
22.800	-3440.14	-3490.89	-3491.59	-2983.11
22.817	-3439.98	-3489.71	-3492.28	-2972.7
22.833	-3439.56	-3487.44	-3492.22	-2957.21
22.850	-3440.42	-3485.99	-3492.22	-2937.82
22.867	-3441.37	-3486.17	-3492.7	-2913.22
22.883	-3441.22	-3487.23	-3493.94	-2882.88
22.900	-3441.47	-3489.15	-3495.47	-2848.41
22.917	-3441.44	-3489.19	-3496.16	-2804.92
22.933	-3442.06	-3490.04	-3496.09	-2752.59
22.950	-3443.43	-3489.1	-3495.91	-2691.79
22.967	-3444.55	-3490.94	-3495.41	-2622.44
22.983	-3444.72	-3490.57	-3495.54	-2542.18
23.000	-3444.35	-3491.36	-3495.62	-2450.61
23.017	-3444.34	-3491.01	-3496.59	-2350.08
23.033	-3445.33	-3491.47	-3496.74	-2242.88
23.050	-3445.54	-3493.74	-3495.53	-2125.34
23.067	-3444.47	-3493.33	-3495.12	-1999.41
23.083	-3444.69	-3493.29	-3495.36	-1869.06
23.100	-3445.29	-3496.15	-3495.48	-1740.13
23.117	-3446.67	-3496.0	-3494.69	-1610.68
23.133	-3446.6	-3496.23	-3494.86	-1485.56
23.150	-3446.86	-3498.01	-3494.74	-1370.94
23.167	-3447.92	-3500.13	-3493.74	-1267.71
23.183	-3448.01	-3500.73	-3494.08	-1183.06
23.200	-3447.43	-3502.21	-3495.44	-1116.35
23.217	-3447.08	-3503.21	-3495.39	-1071.88
23.233	-3447.11	-3506.11	-3493.34	-1052.7
23.250	-3447.15	-3508.91	-3492.09	-1060.93
23.267	-3447.68	-3508.94	-3492.03	-1090.12
23.283	-3447.55	-3510.76	-3492.18	-1144.83
23.300	-3447.5	-3513.52	-3491.75	-1220.23
23.317	-3447.18	-3514.54	-3490.42	-1313.86
23.333	-3446.56	-3516.44	-3488.99	-1423.88
23.350	-3447.74	-3519.12	-3488.31	-1547.74
23.367	-3449.44	-3520.24	-3487.61	-1678.43
23.383	-3449.47	-3521.78	-3486.79	-1811.08
23.400	-3448.79	-3523.31	-3487.5	-1943.17
23.417	-3448.78	-3522.87	-3489.35	-2078.07
23.433	-3449.6	-3523.37	-3490.94	-2205.49
23.450	-3450.15	-3523.49	-3493.04	-2323.24
23.467	-3449.66	-3525.86	-3497.55	-2432.84
23.483	-3450.24	-3526.71	-3501.51	-2536.69
23.500	-3450.78	-3525.48	-3507.54	-2630.79
23.517	-3451.27	-3527.09	-3517.04	-2714.36
23.533	-3451.94	-3527.61	-3530.39	-2785.59
23.550	-3452.48	-3528.48	-3547.28	-2850.81
23.567	-3453.54	-3526.87	-3570.75	-2904.9
23.583	-3453.73	-3525.92	-3602.48	-2952.31
23.600	-3453.35	-3526.96	-3642.09	-2990.33
23.617	-3453.72	-3526.68	-3692.01	-3024.53
23.633	-3454.54	-3526.45	-3753.54	-3051.22
23.650	-3454.76	-3528.44	-3828.5	-3067.61
23.667	-3453.33	-3528.45	-3923.07	-3077.76
23.683	-3451.76	-3527.15	-4042.43	-3083.11
23.700	-3452.88	-3528.33	-4185.72	-3083.43
23.717	-3453.52	-3527.28	-4354.16	-3076.68
23.733	-3453.45	-3528.03	-4555.95	-3062.43
23.750	-3453.55	-3527.8	-4799.73	-3039.18
23.767	-3453.99	-3527.26	-5084.65	-3006.77
23.783	-3454.83	-3526.71	-5410.67	-2967.93
23.800	-3455.39	-3524.97	-5792.65	-2917.05
23.817	-3455.59	-3525.07	-6240.61	-2852.1
23.833	-3455.68	-3524.28	-6739.45	-2771.3
23.850	-3456.98	-3524.1	-7287.44	-2676.76
23.867	-3457.13	-3524.38	-7897.95	-2557.48
23.883	-3457.39	-3525.83	-8566.17	-2415.32
23.900	-3457.07	-3524.28	-9258.16	-2250.9
23.917	-3457.33	-3523.37	-9970.5	-2063.77
23.933	-3457.68	-3525.58	-10684.7	-1822.04
23.950	-3456.36	-3527.01	-11380.9	-1544.38
23.967	-3456.56	-3525.68	-12039.6	-1219.39
23.983	-3456.6	-3525.09	-12638.5	-845.024
24.000	-3456.78	-3525.61	-13151.3	-411.524
24.017	-3457.14	-3526.77	-13557.7	98.4539
24.033	-3457.04	-3526.24	-13850.1	678.172
24.050	-3457.42	-3525.46	-14019.9	1346.0
24.067	-3457.23	-3527.14	-14062.0	2105.71
24.083	-3456.17	-3528.08	-13976.5	2952.3
24.100	-3455.73	-3530.74	-13770.4	3889.65
24.117	-3456.23	-3531.62	-13459.0	4911.95
24.133	-3457.09	-3532.81	-13057.4	6019.42
24.150	-3457.93	-3535.6	-12581.4	7180.07
24.167	-3458.07	-3539.08	-12052.6	8410.61
24.183	-3457.63	-3542.09	-11483.2	9656.19
24.200	-3458.02	-3546.81	-10884.4	10898.6
24.217	-3459.57	-3553.25	-10277.6	12101.4
24.233	-3461.78	-3560.62	-9676.69	13245.1
24.250	-3463.05	-3570.07	-9089.98	14291.0
24.267	-3463.47	-3581.95	-8527.81	15198.4
24.283	-3464.84	-3595.92	-7996.46	15950.3
24.300	-3466.5	-3614.52	-7500.56	16507.4
24.317	-3468.97	-3637.78	-7046.98	16865.9
24.333	-3473.03	-3665.35	-6636.71	17011.9
24.350	-3476.26	-3698.51	-6262.81	16950.7
24.367	-3479.93	-3740.1	-5927.01	16687.1
24.383	-3486.01	-3791.15	-5631.53	16229.0
24.400	-3494.34	-3852.53	-5370.63	15598.5
24.417	-3503.41	-3927.99	-5138.91	14821.3
24.433	-3514.49	-4020.7	-4934.28	13918.8
24.450	-3529.77	-4136.68	-4756.45	12925.4
24.467	-3548.58	-4271.79	-4603.21	11857.7
24.483	-3572.08	-4432.0	-4470.24	10760.6
24.500	-3601.87	-4619.28	-4352.95	9627.66
24.517	-3637.37	-4841.72	-4250.26	8523.54
24.533	-3680.8	-5104.82	-4161.9	7435.19
24.550	-3733.67	-5404.04	-4085.38	6396.35
24.567	-3797.77	-5750.73	-4017.73	5406.62
24.583	-3877.58	-6148.65	-3958.08	4477.64
24.600	-3974.7	-6597.55	-3907.51	3616.53
24.617	-4092.7	-7093.2	-3862.24	2829.33
24.633	-4234.16	-7641.22	-3822.47	2124.14
24.650	-4402.07	-8237.11	-3788.96	1494.31
24.667	-4599.31	-8870.04	-3760.83	944.824
24.683	-4830.66	-9530.41	-3735.93	460.979
24.700	-5101.55	-10202.4	-3713.22	49.2474
24.717	-5416.0	-10876.5	-3692.1	-307.43
24.733	-5780.09	-11525.3	-3673.93	-597.964
24.750	-6194.64	-12132.0	-3658.93	-834.606
24.767	-6659.22	-12690.7	-3644.42	-1025.25
24.783	-7171.74	-13170.6	-3630.99	-1183.33
24.800	-7736.2	-13553.3	-3619.24	-1310.88
24.817	-8342.15	-13833.6	-3609.67	-1418.99
24.833	-8990.84	-14011.3	-3600.16	-1509.18
24.850	-9662.65	-14070.0	-3590.7	-1590.27
24.867	-10341.4	-14017.2	-3583.55	-1665.73
24.883	-11016.2	-13855.7	-3577.68	-1738.67
24.900	-11667.4	-13590.2	-3571.74	-1810.5
24.917	-12276.2	-13245.6	-3566.14	-1886.57
24.933	-12827.2	-12822.5	-3561.34	-1966.41
24.950	-13301.0	-12349.4	-3556.82	-2048.79
24.967	-13678.6	-11822.6	-3553.16	-2134.15
24.983	-13954.1	-11266.6	-3550.16	-2216.31
25.000	-14119.1	-10692.1	-3547.2	-2299.85
25.017	-14170.3	-10130.2	-3543.16	-2383.08
25.033	-14110.2	-9559.91	-3539.54	-2464.94
25.050	-13940.5	-9008.43	-3537.62	-2543.72
25.067	-13673.4	-8484.18	-3535.18	-2617.15
25.083	-13324.0	-7998.32	-3532.21	-2686.26
25.100	-12900.5	-7516.52	-3529.5	-2751.25
25.117	-12416.7	-7087.15	-3528.41	-2809.07
25.133	-11894.4	-6695.11	-3527.07	-2863.83
25.150	-11339.7	-6341.21	-3524.61	-2912.71
25.167	-10761.8	-6004.71	-3522.6	-2957.61
25.183	-10183.9	-5713.77	-3521.13	-2996.36
25.200	-9618.42	-5453.89	-3519.99	-3030.1
25.217	-9067.02	-5228.98	-3518.93	-3059.53
25.233	-8537.97	-5017.41	-3517.46	-3088.11
25.250	-8038.83	-4836.06	-3515.6	-3113.34
25.267	-7567.68	-4679.0	-3513.29	-3135.88
25.283	-7134.37	-4542.57	-3511.4	-3153.61
25.300	-6738.71	-4417.51	-3510.66	-3171.63
25.317	-6376.18	-4306.8	-3509.91	-3187.24
25.333	-6047.68	-4212.47	-3508.78	-3201.34
25.350	-5751.91	-4129.7	-3507.49	-3211.52
25.367	-5491.01	-4056.08	-3506.96	-3222.1
25.383	-5257.75	-3991.07	-3505.9	-3231.81
25.400	-5051.15	-3934.02	-3504.45	-3240.25
25.417	-4868.2	-3881.57	-3504.07	-3245.27
25.433	-4708.22	-3837.82	-3502.52	-3250.63
25.450	-4567.92	-3800.82	-3500.37	-3257.8
25.467	-4443.54	-3766.04	-3499.56	-3260.92
25.483	-4333.26	-3738.24	-3498.13	-3265.01
25.500	-4236.76	-3714.53	-3495.66	-3267.84
25.517	-4151.56	-3692.24	-3493.7	-3268.82
25.533	-4077.3	-3672.48	-3492.32	-3270.71
25.550	-4012.16	-3654.36	-3489.23	-3272.98
25.567	-3955.32	-3640.14	-3485.35	-3272.92
25.583	-3906.39	-3625.38	-3482.62	-3272.67
25.600	-3861.52	-3613.27	-3477.95	-3275.7
25.617	-3821.54	-3602.06	-3471.44	-3279.29
25.633	-3788.37	-3591.97	-3464.48	-3281.05
25.650	-3759.32	-3581.03	-3455.7	-3283.58
25.667	-3732.88	-3572.64	-3445.62	-3287.55
25.683	-3709.8	-3566.21	-3434.75	-3290.02
25.700	-3687.92	-3559.44	-3420.53	-3293.99
25.717	-3669.03	-3552.87	-3401.36	-3298.73
25.733	-3652.21	-3547.47	-3380.0	-3303.13
25.750	-3636.8	-3542.7	-3356.45	-3308.13
25.767	-3623.59	-3537.75	-3328.68	-3314.81
25.783	-3610.94	-3533.86	-3295.28	-3320.5
25.800	-3599.69	-3531.16	-3255.73	-3326.83
25.817	-3588.45	-3529.78	-3209.76	-3333.06
25.833	-3579.44	-3529.82	-3156.26	-3339.3
25.850	-3571.32	-3528.48	-3095.6	-3345.95
25.867	-3563.06	-3527.46	-3027.57	-3351.51
25.883	-3555.39	-3526.51	-2950.65	-3357.96
