File Path	chrom://pc-9x9lfs2/ChromeleonLocal/Instrument Data/ICS-6000/Sequence/MD18-Full.seq/613.smp/ED_1.channel/ED_1.chm
Channel	ED_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	D-St6
Injection Number	3
Position	BA2
Comment	
Processing Method	Processing
Instrument Method	Starches_Martens et al. 2018
Type	Unknown
Status	Finished
Injection Date	28-1-2020
Injection Time	20:11:51
Injection Volume (µl)	10.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	70.000000
Data Points	8401
Detector	EDet1
Generating Data System	Chromeleon 7.2.9.11323
Exporting Data System	Chromeleon 7.2.9.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	nC
Signal Min.	-1.530200
Signal Max.	1.447.830172
Channel	ED_1
Driver Name	DC-6000
Channel Type	Evaluation
Min. Step (s)	0.5
Max. Step (s)	0.5
Average Step (s)	0.5

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (nC)
17.900000	0.5	1.265550
17.908333	0.5	1.236350
17.916667	0.5	1.207000
17.925000	0.5	1.176700
17.933333	0.5	1.151450
17.941667	0.5	1.123550
17.950000	0.5	1.096100
17.958333	0.5	1.072750
17.966667	0.5	1.050750
17.975000	0.5	1.032250
17.983333	0.5	1.012950
17.991667	0.5	0.997500
18.000000	0.5	0.984850
18.008333	0.5	0.975950
18.016667	0.5	0.969700
18.025000	0.5	0.962100
18.033333	0.5	0.955150
18.041667	0.5	0.953550
18.050000	0.5	0.955650
18.058333	0.5	0.955050
18.066667	0.5	0.957800
18.075000	0.5	0.961950
18.083333	0.5	0.969700
18.091667	0.5	0.974700
18.100000	0.5	0.980100
18.108333	0.5	0.987200
18.116667	0.5	0.993450
18.125000	0.5	0.996200
18.133333	0.5	1.000300
18.141667	0.5	1.003250
18.150000	0.5	1.002800
18.158333	0.5	1.005500
18.166667	0.5	1.002450
18.175000	0.5	0.997150
18.183333	0.5	0.992750
18.191667	0.5	0.980750
18.200000	0.5	0.969550
18.208333	0.5	0.959350
18.216667	0.5	0.945050
18.225000	0.5	0.930800
18.233333	0.5	0.909700
18.241667	0.5	0.893550
18.250000	0.5	0.874550
18.258333	0.5	0.851650
18.266667	0.5	0.829850
18.275000	0.5	0.809800
18.283333	0.5	0.784200
18.291667	0.5	0.758400
18.300000	0.5	0.736650
18.308333	0.5	0.712050
18.316667	0.5	0.693650
18.325000	0.5	0.671800
18.333333	0.5	0.655800
18.341667	0.5	0.639050
18.350000	0.5	0.621800
18.358333	0.5	0.605700
18.366667	0.5	0.589950
18.375000	0.5	0.579500
18.383333	0.5	0.564000
18.391667	0.5	0.552750
18.400000	0.5	0.542700
18.408333	0.5	0.534600
18.416667	0.5	0.525550
18.425000	0.5	0.518650
18.433333	0.5	0.509500
18.441667	0.5	0.503000
18.450000	0.5	0.498350
18.458333	0.5	0.491850
18.466667	0.5	0.486000
18.475000	0.5	0.482400
18.483333	0.5	0.477500
18.491667	0.5	0.475200
18.500000	0.5	0.468150
18.508333	0.5	0.466700
18.516667	0.5	0.464400
18.525000	0.5	0.462550
18.533333	0.5	0.460400
18.541667	0.5	0.457850
18.550000	0.5	0.455450
18.558333	0.5	0.452500
18.566667	0.5	0.452700
18.575000	0.5	0.449350
18.583333	0.5	0.450450
18.591667	0.5	0.449650
18.600000	0.5	0.449050
18.608333	0.5	0.450800
18.616667	0.5	0.449600
18.625000	0.5	0.448500
18.633333	0.5	0.447250
18.641667	0.5	0.444550
18.650000	0.5	0.444700
18.658333	0.5	0.443100
18.666667	0.5	0.443350
18.675000	0.5	0.442800
18.683333	0.5	0.439750
18.691667	0.5	0.436600
18.700000	0.5	0.433700
18.708333	0.5	0.430350
18.716667	0.5	0.430100
18.725000	0.5	0.426800
18.733333	0.5	0.425550
18.741667	0.5	0.424300
18.750000	0.5	0.422300
18.758333	0.5	0.419900
18.766667	0.5	0.417850
18.775000	0.5	0.416350
18.783333	0.5	0.419000
18.791667	0.5	0.418400
18.800000	0.5	0.416300
18.808333	0.5	0.414600
18.816667	0.5	0.414550
18.825000	0.5	0.416400
18.833333	0.5	0.416950
18.841667	0.5	0.417600
18.850000	0.5	0.422050
18.858333	0.5	0.424850
18.866667	0.5	0.429550
18.875000	0.5	0.432850
18.883333	0.5	0.436200
18.891667	0.5	0.441600
18.900000	0.5	0.445750
18.908333	0.5	0.451050
18.916667	0.5	0.459050
18.925000	0.5	0.467250
18.933333	0.5	0.475900
18.941667	0.5	0.483300
18.950000	0.5	0.493150
18.958333	0.5	0.501350
18.966667	0.5	0.514600
18.975000	0.5	0.524900
18.983333	0.5	0.536500
18.991667	0.5	0.548150
19.000000	0.5	0.557100
19.008333	0.5	0.567100
19.016667	0.5	0.580450
19.025000	0.5	0.593500
19.033333	0.5	0.601550
19.041667	0.5	0.611550
19.050000	0.5	0.621300
19.058333	0.5	0.628150
19.066667	0.5	0.637100
19.075000	0.5	0.649050
19.083333	0.5	0.660050
19.091667	0.5	0.679150
19.100000	0.5	0.703150
19.108333	0.5	0.739350
19.116667	0.5	0.784450
19.125000	0.5	0.847600
19.133333	0.5	0.938700
19.141667	0.5	1.063450
19.150000	0.5	1.231500
19.158333	0.5	1.460350
19.166667	0.5	1.771200
19.175000	0.5	2.183900
19.183333	0.5	2.729600
19.191667	0.5	3.443800
19.200000	0.5	4.370850
19.208333	0.5	5.559000
19.216667	0.5	7.062000
19.225000	0.5	8.961450
19.233333	0.5	11.327100
19.241667	0.5	14.222700
19.250000	0.5	17.724650
19.258333	0.5	21.895650
19.266667	0.5	26.768800
19.275000	0.5	32.310000
19.283333	0.5	38.442451
19.291667	0.5	45.040951
19.300000	0.5	51.956851
19.308333	0.5	58.827851
19.316667	0.5	65.363351
19.325000	0.5	71.378201
19.333333	0.5	76.626301
19.341667	0.5	81.039451
19.350000	0.5	84.574101
19.358333	0.5	87.378301
19.366667	0.5	89.570901
19.375000	0.5	91.280601
19.383333	0.5	92.657801
19.391667	0.5	93.780651
19.400000	0.5	94.724351
19.408333	0.5	95.514601
19.416667	0.5	96.178301
19.425000	0.5	96.723701
19.433333	0.5	97.150301
19.441667	0.5	97.469701
19.450000	0.5	97.673451
19.458333	0.5	97.765451
19.466667	0.5	97.755201
19.475000	0.5	97.637001
19.483333	0.5	97.419001
19.491667	0.5	97.101351
19.500000	0.5	96.689901
19.508333	0.5	96.185951
19.516667	0.5	95.582351
19.525000	0.5	94.886251
19.533333	0.5	94.087351
19.541667	0.5	93.181201
19.550000	0.5	92.143201
19.558333	0.5	90.944601
19.566667	0.5	89.538101
19.575000	0.5	87.892301
19.583333	0.5	85.945951
19.591667	0.5	83.633451
19.600000	0.5	80.887801
19.608333	0.5	77.680901
19.616667	0.5	73.976901
19.625000	0.5	69.792901
19.633333	0.5	65.142301
19.641667	0.5	60.138301
19.650000	0.5	54.879851
19.658333	0.5	49.476001
19.666667	0.5	44.096801
19.675000	0.5	38.843051
19.683333	0.5	33.831301
19.691667	0.5	29.150300
19.700000	0.5	24.833150
19.708333	0.5	20.959350
19.716667	0.5	17.519850
19.725000	0.5	14.519100
19.733333	0.5	11.948300
19.741667	0.5	9.763250
19.750000	0.5	7.927950
19.758333	0.5	6.406300
19.766667	0.5	5.155500
19.775000	0.5	4.142100
19.783333	0.5	3.329900
19.791667	0.5	2.688850
19.800000	0.5	2.192800
19.808333	0.5	1.815600
19.816667	0.5	1.530050
19.825000	0.5	1.328050
19.833333	0.5	1.188300
19.841667	0.5	1.101700
19.850000	0.5	1.055450
19.858333	0.5	1.041900
19.866667	0.5	1.052100
19.875000	0.5	1.082900
19.883333	0.5	1.122500
19.891667	0.5	1.168550
19.900000	0.5	1.219850
19.908333	0.5	1.266950
19.916667	0.5	1.312350
19.925000	0.5	1.348700
19.933333	0.5	1.380050
19.941667	0.5	1.401850
19.950000	0.5	1.410000
19.958333	0.5	1.406450
19.966667	0.5	1.389150
19.975000	0.5	1.361500
19.983333	0.5	1.320750
19.991667	0.5	1.270150
20.000000	0.5	1.210850
20.008333	0.5	1.142500
20.016667	0.5	1.064950
20.025000	0.5	0.982200
20.033333	0.5	0.897100
20.041667	0.5	0.811700
20.050000	0.5	0.724050
20.058333	0.5	0.638450
20.066667	0.5	0.555950
20.075000	0.5	0.474400
20.083333	0.5	0.395850
20.091667	0.5	0.325450
20.100000	0.5	0.258650
20.108333	0.5	0.201650
20.116667	0.5	0.148150
20.125000	0.5	0.105250
20.133333	0.5	0.070150
20.141667	0.5	0.037250
20.150000	0.5	0.011450
20.158333	0.5	-0.006300
20.166667	0.5	-0.020900
20.175000	0.5	-0.029000
20.183333	0.5	-0.030000
20.191667	0.5	-0.026550
20.200000	0.5	-0.017600
20.208333	0.5	-0.005200
20.216667	0.5	0.012650
20.225000	0.5	0.034750
20.233333	0.5	0.059200
20.241667	0.5	0.090550
20.250000	0.5	0.123400
20.258333	0.5	0.159400
20.266667	0.5	0.197400
20.275000	0.5	0.238650
20.283333	0.5	0.281000
20.291667	0.5	0.326850
20.300000	0.5	0.370600
20.308333	0.5	0.416650
20.316667	0.5	0.457800
20.325000	0.5	0.503750
20.333333	0.5	0.538800
20.341667	0.5	0.573900
20.350000	0.5	0.605250
20.358333	0.5	0.633900
20.366667	0.5	0.657900
20.375000	0.5	0.674400
20.383333	0.5	0.692350
20.391667	0.5	0.700150
20.400000	0.5	0.702050
20.408333	0.5	0.695200
20.416667	0.5	0.683700
20.425000	0.5	0.670950
20.433333	0.5	0.647500
20.441667	0.5	0.621100
20.450000	0.5	0.590050
20.458333	0.5	0.554250
20.466667	0.5	0.518350
20.475000	0.5	0.474050
20.483333	0.5	0.430900
20.491667	0.5	0.384800
20.500000	0.5	0.339500
20.508333	0.5	0.292300
20.516667	0.5	0.248750
20.525000	0.5	0.203600
20.533333	0.5	0.158150
20.541667	0.5	0.115250
20.550000	0.5	0.076150
20.558333	0.5	0.037250
20.566667	0.5	0.000700
20.575000	0.5	-0.031600
20.583333	0.5	-0.062200
20.591667	0.5	-0.062500
20.600000	0.5	-0.122400
20.608333	0.5	-0.146550
20.616667	0.5	-0.167950
20.625000	0.5	-0.185650
20.633333	0.5	-0.200400
20.641667	0.5	-0.213650
20.650000	0.5	-0.224250
20.658333	0.5	-0.233950
20.666667	0.5	-0.241400
20.675000	0.5	-0.250350
20.683333	0.5	-0.255400
20.691667	0.5	-0.260200
20.700000	0.5	-0.265150
20.708333	0.5	-0.266800
20.716667	0.5	-0.266850
20.725000	0.5	-0.270250
20.733333	0.5	-0.271350
20.741667	0.5	-0.273700
20.750000	0.5	-0.271200
20.758333	0.5	-0.272450
20.766667	0.5	-0.273800
20.775000	0.5	-0.274150
20.783333	0.5	-0.272900
20.791667	0.5	-0.273150
20.800000	0.5	-0.274900
20.808333	0.5	-0.274950
20.816667	0.5	-0.274200
20.825000	0.5	-0.274200
20.833333	0.5	-0.271700
20.841667	0.5	-0.274650
20.850000	0.5	-0.275000
20.858333	0.5	-0.278000
20.866667	0.5	-0.277100
20.875000	0.5	-0.278850
20.883333	0.5	-0.278900
20.891667	0.5	-0.280800
20.900000	0.5	-0.279900
20.908333	0.5	-0.280550
20.916667	0.5	-0.281350
20.925000	0.5	-0.283550
20.933333	0.5	-0.284600
20.941667	0.5	-0.288050
20.950000	0.5	-0.291600
20.958333	0.5	-0.293250
20.966667	0.5	-0.295750
20.975000	0.5	-0.299250
20.983333	0.5	-0.302350
20.991667	0.5	-0.305450
21.000000	0.5	-0.313100
21.008333	0.5	-0.316200
21.016667	0.5	-0.317700
21.025000	0.5	-0.322000
21.033333	0.5	-0.326000
21.041667	0.5	-0.330600
21.050000	0.5	-0.333700
21.058333	0.5	-0.335950
21.066667	0.5	-0.337600
21.075000	0.5	-0.340550
21.083333	0.5	-0.344300
21.091667	0.5	-0.342100
21.100000	0.5	-0.345700
21.108333	0.5	-0.351850
21.116667	0.5	-0.351000
21.125000	0.5	-0.352800
21.133333	0.5	-0.355200
21.141667	0.5	-0.356300
21.150000	0.5	-0.355100
21.158333	0.5	-0.352800
21.166667	0.5	-0.355000
21.175000	0.5	-0.355350
21.183333	0.5	-0.353500
21.191667	0.5	-0.355050
21.200000	0.5	-0.353200
21.208333	0.5	-0.354950
21.216667	0.5	-0.353550
21.225000	0.5	-0.351350
21.233333	0.5	-0.350150
21.241667	0.5	-0.349400
21.250000	0.5	-0.350550
21.258333	0.5	-0.347000
21.266667	0.5	-0.343200
21.275000	0.5	-0.338900
21.283333	0.5	-0.337500
21.291667	0.5	-0.333300
21.300000	0.5	-0.326050
21.308333	0.5	-0.319650
21.316667	0.5	-0.313200
21.325000	0.5	-0.306550
21.333333	0.5	-0.297000
21.341667	0.5	-0.285700
21.350000	0.5	-0.272150
21.358333	0.5	-0.263000
21.366667	0.5	-0.248400
21.375000	0.5	-0.234200
21.383333	0.5	-0.217850
21.391667	0.5	-0.200600
21.400000	0.5	-0.180650
21.408333	0.5	-0.157450
21.416667	0.5	-0.132700
21.425000	0.5	-0.108850
21.433333	0.5	-0.083500
21.441667	0.5	-0.058650
21.450000	0.5	-0.034050
21.458333	0.5	-0.008150
21.466667	0.5	0.020450
21.475000	0.5	0.043050
21.483333	0.5	0.068900
21.491667	0.5	0.092800
21.500000	0.5	0.114200
21.508333	0.5	0.133350
21.516667	0.5	0.150900
21.525000	0.5	0.164350
21.533333	0.5	0.176250
21.541667	0.5	0.185850
21.550000	0.5	0.191350
21.558333	0.5	0.194300
21.566667	0.5	0.193500
21.575000	0.5	0.188000
21.583333	0.5	0.180200
21.591667	0.5	0.170450
21.600000	0.5	0.156700
21.608333	0.5	0.141100
21.616667	0.5	0.118950
21.625000	0.5	0.098700
21.633333	0.5	0.077700
21.641667	0.5	0.054750
21.650000	0.5	0.031250
21.658333	0.5	0.007650
21.666667	0.5	-0.014750
21.675000	0.5	-0.036550
21.683333	0.5	-0.059250
21.691667	0.5	-0.079500
21.700000	0.5	-0.103050
21.708333	0.5	-0.120600
21.716667	0.5	-0.141350
21.725000	0.5	-0.158750
21.733333	0.5	-0.172950
21.741667	0.5	-0.187550
21.750000	0.5	-0.200300
21.758333	0.5	-0.216400
21.766667	0.5	-0.225800
21.775000	0.5	-0.233950
21.783333	0.5	-0.242850
21.791667	0.5	-0.251200
21.800000	0.5	-0.257550
21.808333	0.5	-0.264250
21.816667	0.5	-0.269150
21.825000	0.5	-0.275800
21.833333	0.5	-0.280000
21.841667	0.5	-0.284100
21.850000	0.5	-0.287200
21.858333	0.5	-0.291200
21.866667	0.5	-0.295950
21.875000	0.5	-0.300400
21.883333	0.5	-0.304900
21.891667	0.5	-0.304650
21.900000	0.5	-0.308750
21.908333	0.5	-0.311600
21.916667	0.5	-0.312850
21.925000	0.5	-0.314000
21.933333	0.5	-0.316350
21.941667	0.5	-0.321450
21.950000	0.5	-0.320350
21.958333	0.5	-0.323250
21.966667	0.5	-0.327550
21.975000	0.5	-0.329500
21.983333	0.5	-0.331150
21.991667	0.5	-0.333050
22.000000	0.5	-0.333300
22.008333	0.5	-0.337100
22.016667	0.5	-0.337900
22.025000	0.5	-0.341100
22.033333	0.5	-0.341600
22.041667	0.5	-0.341800
22.050000	0.5	-0.341800
22.058333	0.5	-0.341650
22.066667	0.5	-0.342650
22.075000	0.5	-0.341650
22.083333	0.5	-0.339950
22.091667	0.5	-0.337000
22.100000	0.5	-0.335950
22.108333	0.5	-0.334550
22.116667	0.5	-0.327950
22.125000	0.5	-0.329000
22.133333	0.5	-0.327150
22.141667	0.5	-0.324350
22.150000	0.5	-0.322400
22.158333	0.5	-0.318900
22.166667	0.5	-0.319300
22.175000	0.5	-0.313100
22.183333	0.5	-0.311400
22.191667	0.5	-0.309800
22.200000	0.5	-0.307800
22.208333	0.5	-0.306400
22.216667	0.5	-0.306100
22.225000	0.5	-0.305850
22.233333	0.5	-0.306000
22.241667	0.5	-0.308650
22.250000	0.5	-0.309100
22.258333	0.5	-0.311200
22.266667	0.5	-0.315750
22.275000	0.5	-0.320500
22.283333	0.5	-0.320750
22.291667	0.5	-0.322200
22.300000	0.5	-0.327000
22.308333	0.5	-0.330850
22.316667	0.5	-0.333400
22.325000	0.5	-0.336100
22.333333	0.5	-0.339350
22.341667	0.5	-0.345500
22.350000	0.5	-0.348800
22.358333	0.5	-0.352700
22.366667	0.5	-0.353550
22.375000	0.5	-0.356150
22.383333	0.5	-0.360900
22.391667	0.5	-0.367100
22.400000	0.5	-0.371250
22.408333	0.5	-0.373050
22.416667	0.5	-0.376300
22.425000	0.5	-0.379000
22.433333	0.5	-0.380000
22.441667	0.5	-0.381050
22.450000	0.5	-0.384500
22.458333	0.5	-0.387950
22.466667	0.5	-0.388550
22.475000	0.5	-0.391500
22.483333	0.5	-0.394600
22.491667	0.5	-0.398100
22.500000	0.5	-0.400450
22.508333	0.5	-0.403250
22.516667	0.5	-0.408550
22.525000	0.5	-0.410700
22.533333	0.5	-0.413950
22.541667	0.5	-0.417500
22.550000	0.5	-0.418900
22.558333	0.5	-0.420950
22.566667	0.5	-0.422800
22.575000	0.5	-0.424150
22.583333	0.5	-0.425550
22.591667	0.5	-0.429850
22.600000	0.5	-0.431200
22.608333	0.5	-0.433200
22.616667	0.5	-0.433750
22.625000	0.5	-0.433250
22.633333	0.5	-0.436700
22.641667	0.5	-0.439900
22.650000	0.5	-0.441250
22.658333	0.5	-0.443000
22.666667	0.5	-0.444550
22.675000	0.5	-0.444800
22.683333	0.5	-0.446300
22.691667	0.5	-0.445850
22.700000	0.5	-0.447100
22.708333	0.5	-0.445450
22.716667	0.5	-0.446600
22.725000	0.5	-0.447600
22.733333	0.5	-0.450850
22.741667	0.5	-0.451450
22.750000	0.5	-0.453550
22.758333	0.5	-0.453950
22.766667	0.5	-0.452900
22.775000	0.5	-0.455450
22.783333	0.5	-0.455100
22.791667	0.5	-0.455950
22.800000	0.5	-0.460900
22.808333	0.5	-0.460850
22.816667	0.5	-0.460450
22.825000	0.5	-0.458600
22.833333	0.5	-0.460100
22.841667	0.5	-0.461550
22.850000	0.5	-0.462000
22.858333	0.5	-0.459200
22.866667	0.5	-0.459650
22.875000	0.5	-0.460800
22.883333	0.5	-0.459900
22.891667	0.5	-0.461000
22.900000	0.5	-0.463600
22.908333	0.5	-0.463400
22.916667	0.5	-0.462650
22.925000	0.5	-0.462950
22.933333	0.5	-0.461500
22.941667	0.5	-0.462150
22.950000	0.5	-0.456850
22.958333	0.5	-0.457900
22.966667	0.5	-0.459150
22.975000	0.5	-0.457050
22.983333	0.5	-0.454700
22.991667	0.5	-0.455350
23.000000	0.5	-0.452200
23.008333	0.5	-0.451450
23.016667	0.5	-0.446850
23.025000	0.5	-0.444550
23.033333	0.5	-0.440800
23.041667	0.5	-0.435650
23.050000	0.5	-0.432700
23.058333	0.5	-0.425100
23.066667	0.5	-0.417800
23.075000	0.5	-0.410550
23.083333	0.5	-0.401700
23.091667	0.5	-0.391750
23.100000	0.5	-0.378150
23.108333	0.5	-0.365150
23.116667	0.5	-0.353350
23.125000	0.5	-0.338400
23.133333	0.5	-0.320450
23.141667	0.5	-0.302200
23.150000	0.5	-0.288000
23.158333	0.5	-0.268550
23.166667	0.5	-0.249800
23.175000	0.5	-0.231450
23.183333	0.5	-0.212100
23.191667	0.5	-0.195000
23.200000	0.5	-0.173400
23.208333	0.5	-0.155400
23.216667	0.5	-0.138050
23.225000	0.5	-0.123250
23.233333	0.5	-0.111750
23.241667	0.5	-0.100600
23.250000	0.5	-0.091700
23.258333	0.5	-0.085550
23.266667	0.5	-0.080750
23.275000	0.5	-0.081150
23.283333	0.5	-0.083500
23.291667	0.5	-0.088850
23.300000	0.5	-0.096050
23.308333	0.5	-0.104550
23.316667	0.5	-0.117700
23.325000	0.5	-0.129850
23.333333	0.5	-0.143000
23.341667	0.5	-0.158100
23.350000	0.5	-0.173000
23.358333	0.5	-0.188600
23.366667	0.5	-0.206850
23.375000	0.5	-0.223400
23.383333	0.5	-0.238550
23.391667	0.5	-0.254950
23.400000	0.5	-0.269050
23.408333	0.5	-0.286550
23.416667	0.5	-0.299550
23.425000	0.5	-0.311950
23.433333	0.5	-0.321950
23.441667	0.5	-0.333250
23.450000	0.5	-0.340200
23.458333	0.5	-0.346250
23.466667	0.5	-0.350100
23.475000	0.5	-0.355100
23.483333	0.5	-0.356800
23.491667	0.5	-0.359800
23.500000	0.5	-0.363450
23.508333	0.5	-0.364600
23.516667	0.5	-0.364700
23.525000	0.5	-0.364700
23.533333	0.5	-0.361700
23.541667	0.5	-0.362750
23.550000	0.5	-0.361300
23.558333	0.5	-0.361200
23.566667	0.5	-0.360000
23.575000	0.5	-0.357950
23.583333	0.5	-0.357850
23.591667	0.5	-0.358600
23.600000	0.5	-0.356100
23.608333	0.5	-0.355850
23.616667	0.5	-0.353950
23.625000	0.5	-0.357550
23.633333	0.5	-0.356350
23.641667	0.5	-0.355300
23.650000	0.5	-0.355400
23.658333	0.5	-0.360750
23.666667	0.5	-0.364200
23.675000	0.5	-0.368350
23.683333	0.5	-0.371300
23.691667	0.5	-0.372550
23.700000	0.5	-0.376400
23.708333	0.5	-0.379750
23.716667	0.5	-0.380750
23.725000	0.5	-0.384800
23.733333	0.5	-0.384050
23.741667	0.5	-0.388300
23.750000	0.5	-0.391500
23.758333	0.5	-0.394950
23.766667	0.5	-0.397550
23.775000	0.5	-0.397050
23.783333	0.5	-0.399500
23.791667	0.5	-0.399900
23.800000	0.5	-0.400700
23.808333	0.5	-0.402150
23.816667	0.5	-0.402800
23.825000	0.5	-0.404800
23.833333	0.5	-0.403900
23.841667	0.5	-0.398550
23.850000	0.5	-0.397100
23.858333	0.5	-0.397800
23.866667	0.5	-0.394350
23.875000	0.5	-0.391350
23.883333	0.5	-0.385850
23.891667	0.5	-0.383250
23.900000	0.5	-0.381250
23.908333	0.5	-0.375250
23.916667	0.5	-0.375050
23.925000	0.5	-0.374200
23.933333	0.5	-0.369750
23.941667	0.5	-0.367550
23.950000	0.5	-0.366100
23.958333	0.5	-0.363700
23.966667	0.5	-0.360800
23.975000	0.5	-0.359050
23.983333	0.5	-0.358850
23.991667	0.5	-0.357600
24.000000	0.5	-0.357700
24.008333	0.5	-0.358750
24.016667	0.5	-0.360650
24.025000	0.5	-0.363150
24.033333	0.5	-0.365700
24.041667	0.5	-0.366500
24.050000	0.5	-0.369050
24.058333	0.5	-0.373400
24.066667	0.5	-0.379200
24.075000	0.5	-0.382150
24.083333	0.5	-0.386950
24.091667	0.5	-0.391750
24.100000	0.5	-0.394800
24.108333	0.5	-0.399750
24.116667	0.5	-0.405400
24.125000	0.5	-0.407800
24.133333	0.5	-0.412700
24.141667	0.5	-0.417300
24.150000	0.5	-0.423150
24.158333	0.5	-0.425600
24.166667	0.5	-0.428250
24.175000	0.5	-0.436400
24.183333	0.5	-0.441450
24.191667	0.5	-0.446550
24.200000	0.5	-0.450250
24.208333	0.5	-0.453000
24.216667	0.5	-0.456200
24.225000	0.5	-0.458900
24.233333	0.5	-0.460450
24.241667	0.5	-0.464150
24.250000	0.5	-0.466400
24.258333	0.5	-0.470050
24.266667	0.5	-0.471150
24.275000	0.5	-0.474700
24.283333	0.5	-0.475600
24.291667	0.5	-0.478700
24.300000	0.5	-0.480300
24.308333	0.5	-0.482100
24.316667	0.5	-0.485950
24.325000	0.5	-0.486500
24.333333	0.5	-0.488450
24.341667	0.5	-0.492400
24.350000	0.5	-0.493500
24.358333	0.5	-0.493250
24.366667	0.5	-0.492500
24.375000	0.5	-0.492950
24.383333	0.5	-0.493400
24.391667	0.5	-0.494550
24.400000	0.5	-0.495500
24.408333	0.5	-0.495600
24.416667	0.5	-0.495250
24.425000	0.5	-0.494750
24.433333	0.5	-0.497150
24.441667	0.5	-0.497950
24.450000	0.5	-0.501050
24.458333	0.5	-0.497550
24.466667	0.5	-0.498750
24.475000	0.5	-0.497550
24.483333	0.5	-0.497100
24.491667	0.5	-0.497300
24.500000	0.5	-0.494650
24.508333	0.5	-0.494600
24.516667	0.5	-0.495550
24.525000	0.5	-0.495350
24.533333	0.5	-0.494250
24.541667	0.5	-0.494950
24.550000	0.5	-0.494350
24.558333	0.5	-0.493750
24.566667	0.5	-0.491500
24.575000	0.5	-0.489450
24.583333	0.5	-0.490350
24.591667	0.5	-0.488800
24.600000	0.5	-0.486400
24.608333	0.5	-0.483800
24.616667	0.5	-0.480350
24.625000	0.5	-0.474150
24.633333	0.5	-0.469950
24.641667	0.5	-0.465400
24.650000	0.5	-0.459350
24.658333	0.5	-0.453050
24.666667	0.5	-0.444800
24.675000	0.5	-0.433750
24.683333	0.5	-0.428050
24.691667	0.5	-0.417950
24.700000	0.5	-0.408250
24.708333	0.5	-0.394650
24.716667	0.5	-0.383850
24.725000	0.5	-0.369550
24.733333	0.5	-0.355400
24.741667	0.5	-0.337700
24.750000	0.5	-0.324850
24.758333	0.5	-0.310050
24.766667	0.5	-0.294550
24.775000	0.5	-0.279250
24.783333	0.5	-0.269800
24.791667	0.5	-0.257250
24.800000	0.5	-0.243650
24.808333	0.5	-0.235250
24.816667	0.5	-0.226250
24.825000	0.5	-0.219900
24.833333	0.5	-0.216250
24.841667	0.5	-0.215150
24.850000	0.5	-0.216700
24.858333	0.5	-0.217950
24.866667	0.5	-0.218300
24.875000	0.5	-0.222900
24.883333	0.5	-0.231650
24.891667	0.5	-0.237900
24.900000	0.5	-0.246250
24.908333	0.5	-0.256100
24.916667	0.5	-0.268350
24.925000	0.5	-0.281650
24.933333	0.5	-0.292850
24.941667	0.5	-0.309150
24.950000	0.5	-0.324250
24.958333	0.5	-0.338350
24.966667	0.5	-0.351300
24.975000	0.5	-0.363300
24.983333	0.5	-0.376550
24.991667	0.5	-0.386350
25.000000	0.5	-0.397300
25.008333	0.5	-0.406200
25.016667	0.5	-0.414150
25.025000	0.5	-0.423300
25.033333	0.5	-0.432500
25.041667	0.5	-0.435150
25.050000	0.5	-0.442850
25.058333	0.5	-0.447700
25.066667	0.5	-0.451900
25.075000	0.5	-0.455600
25.083333	0.5	-0.457600
25.091667	0.5	-0.460000
25.100000	0.5	-0.460400
25.108333	0.5	-0.463000
25.116667	0.5	-0.462550
25.125000	0.5	-0.463800
25.133333	0.5	-0.462000
25.141667	0.5	-0.459950
25.150000	0.5	-0.458950
25.158333	0.5	-0.456600
25.166667	0.5	-0.456850
25.175000	0.5	-0.455050
25.183333	0.5	-0.453200
25.191667	0.5	-0.450400
25.200000	0.5	-0.450400
25.208333	0.5	-0.450550
25.216667	0.5	-0.448850
25.225000	0.5	-0.447100
25.233333	0.5	-0.445750
25.241667	0.5	-0.444150
25.250000	0.5	-0.441650
25.258333	0.5	-0.438800
25.266667	0.5	-0.438350
25.275000	0.5	-0.436100
25.283333	0.5	-0.436000
25.291667	0.5	-0.435700
25.300000	0.5	-0.437350
25.308333	0.5	-0.438000
25.316667	0.5	-0.437650
25.325000	0.5	-0.436750
25.333333	0.5	-0.438050
25.341667	0.5	-0.440250
25.350000	0.5	-0.441000
25.358333	0.5	-0.443000
25.366667	0.5	-0.446250
25.375000	0.5	-0.445700
25.383333	0.5	-0.446950
25.391667	0.5	-0.447850
25.400000	0.5	-0.446900
25.408333	0.5	-0.449650
25.416667	0.5	-0.451050
25.425000	0.5	-0.454600
25.433333	0.5	-0.455950
25.441667	0.5	-0.457000
25.450000	0.5	-0.459900
25.458333	0.5	-0.463450
25.466667	0.5	-0.466650
25.475000	0.5	-0.468250
25.483333	0.5	-0.470700
25.491667	0.5	-0.472250
25.500000	0.5	-0.474450
25.508333	0.5	-0.475450
25.516667	0.5	-0.476300
25.525000	0.5	-0.479150
25.533333	0.5	-0.480800
25.541667	0.5	-0.482550
25.550000	0.5	-0.484000
25.558333	0.5	-0.487400
