File Path	chrom://pc-9x9lfs2/ChromeleonLocal/Instrument Data/ICS-6000/Sequence/MD18-Full.seq/676.smp/ED_1.channel/ED_1.chm
Channel	ED_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	water
Injection Number	36
Position	BA1
Comment	
Processing Method	Processing
Instrument Method	Starches_Martens et al. 2018
Type	Unknown
Status	Finished
Injection Date	30-1-2020
Injection Time	20:57:56
Injection Volume (µl)	10.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	70.000000
Data Points	8401
Detector	EDet1
Generating Data System	Chromeleon 7.2.9.11323
Exporting Data System	Chromeleon 7.2.9.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	nC
Signal Min.	-2.239250
Signal Max.	3.238400
Channel	ED_1
Driver Name	DC-6000
Channel Type	Evaluation
Min. Step (s)	0.5
Max. Step (s)	0.5
Average Step (s)	0.5

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (nC)
35.766667	0.5	-1.065750
35.775000	0.5	-1.065550
35.783333	0.5	-1.065600
35.791667	0.5	-1.064600
35.800000	0.5	-1.066450
35.808333	0.5	-1.067450
35.816667	0.5	-1.067950
35.825000	0.5	-1.069250
35.833333	0.5	-1.069100
35.841667	0.5	-1.070750
35.850000	0.5	-1.070250
35.858333	0.5	-1.071700
35.866667	0.5	-1.071050
35.875000	0.5	-1.069450
35.883333	0.5	-1.070050
35.891667	0.5	-1.070850
35.900000	0.5	-1.070600
35.908333	0.5	-1.068750
35.916667	0.5	-1.069050
35.925000	0.5	-1.072550
35.933333	0.5	-1.072000
35.941667	0.5	-1.073150
35.950000	0.5	-1.071500
35.958333	0.5	-1.071850
35.966667	0.5	-1.071600
35.975000	0.5	-1.069800
35.983333	0.5	-1.070850
35.991667	0.5	-1.069400
36.000000	0.5	-1.069150
36.008333	0.5	-1.068150
36.016667	0.5	-1.068500
36.025000	0.5	-1.071950
36.033333	0.5	-1.071500
36.041667	0.5	-1.070300
36.050000	0.5	-1.071700
36.058333	0.5	-1.071400
36.066667	0.5	-1.073750
36.075000	0.5	-1.075300
36.083333	0.5	-1.071300
36.091667	0.5	-1.073450
36.100000	0.5	-1.072650
36.108333	0.5	-1.073700
36.116667	0.5	-1.072350
36.125000	0.5	-1.075350
36.133333	0.5	-1.077500
36.141667	0.5	-1.077300
36.150000	0.5	-1.075300
36.158333	0.5	-1.075550
36.166667	0.5	-1.074500
36.175000	0.5	-1.076900
36.183333	0.5	-1.079400
36.191667	0.5	-1.079500
36.200000	0.5	-1.079700
36.208333	0.5	-1.080500
36.216667	0.5	-1.080550
36.225000	0.5	-1.080400
36.233333	0.5	-1.076850
36.241667	0.5	-1.077300
36.250000	0.5	-1.079500
36.258333	0.5	-1.078750
36.266667	0.5	-1.077950
36.275000	0.5	-1.079750
36.283333	0.5	-1.079300
36.291667	0.5	-1.082050
36.300000	0.5	-1.080050
36.308333	0.5	-1.080650
36.316667	0.5	-1.079700
36.325000	0.5	-1.080500
36.333333	0.5	-1.082350
36.341667	0.5	-1.082450
36.350000	0.5	-1.082100
36.358333	0.5	-1.083250
36.366667	0.5	-1.083550
36.375000	0.5	-1.085950
36.383333	0.5	-1.084650
36.391667	0.5	-1.084200
36.400000	0.5	-1.084700
36.408333	0.5	-1.084300
36.416667	0.5	-1.085050
36.425000	0.5	-1.081550
36.433333	0.5	-1.083800
36.441667	0.5	-1.086250
36.450000	0.5	-1.086000
36.458333	0.5	-1.086950
36.466667	0.5	-1.087250
36.475000	0.5	-1.087450
36.483333	0.5	-1.086350
36.491667	0.5	-1.086600
36.500000	0.5	-1.086000
36.508333	0.5	-1.087050
36.516667	0.5	-1.085300
36.525000	0.5	-1.086500
36.533333	0.5	-1.088450
36.541667	0.5	-1.086950
36.550000	0.5	-1.087750
36.558333	0.5	-1.088450
36.566667	0.5	-1.088200
36.575000	0.5	-1.090850
36.583333	0.5	-1.091150
36.591667	0.5	-1.090750
36.600000	0.5	-1.091800
36.608333	0.5	-1.089800
36.616667	0.5	-1.089250
36.625000	0.5	-1.091550
36.633333	0.5	-1.091450
36.641667	0.5	-1.092150
36.650000	0.5	-1.092300
36.658333	0.5	-1.091900
36.666667	0.5	-1.091800
36.675000	0.5	-1.091550
36.683333	0.5	-1.089950
36.691667	0.5	-1.092600
36.700000	0.5	-1.093550
36.708333	0.5	-1.093850
36.716667	0.5	-1.095550
36.725000	0.5	-1.094800
36.733333	0.5	-1.093850
36.741667	0.5	-1.094000
36.750000	0.5	-1.091700
36.758333	0.5	-1.095550
36.766667	0.5	-1.092100
36.775000	0.5	-1.091600
36.783333	0.5	-1.092500
36.791667	0.5	-1.092200
36.800000	0.5	-1.093000
36.808333	0.5	-1.094150
36.816667	0.5	-1.095350
36.825000	0.5	-1.095550
36.833333	0.5	-1.096550
36.841667	0.5	-1.097000
36.850000	0.5	-1.097600
36.858333	0.5	-1.098400
36.866667	0.5	-1.100500
36.875000	0.5	-1.101750
36.883333	0.5	-1.101000
36.891667	0.5	-1.099700
36.900000	0.5	-1.098650
36.908333	0.5	-1.099550
36.916667	0.5	-1.101150
36.925000	0.5	-1.099550
36.933333	0.5	-1.098400
36.941667	0.5	-1.100500
36.950000	0.5	-1.101350
36.958333	0.5	-1.102400
36.966667	0.5	-1.103500
36.975000	0.5	-1.102150
36.983333	0.5	-1.103000
36.991667	0.5	-1.100600
37.000000	0.5	-1.100600
37.008333	0.5	-1.099500
37.016667	0.5	-1.100100
37.025000	0.5	-1.100800
37.033333	0.5	-1.100300
37.041667	0.5	-1.100600
37.050000	0.5	-1.100900
37.058333	0.5	-1.100150
37.066667	0.5	-1.101550
37.075000	0.5	-1.101350
37.083333	0.5	-1.101750
37.091667	0.5	-1.104200
37.100000	0.5	-1.103550
37.108333	0.5	-1.106600
37.116667	0.5	-1.109100
37.125000	0.5	-1.107050
37.133333	0.5	-1.107350
37.141667	0.5	-1.107200
37.150000	0.5	-1.107050
37.158333	0.5	-1.109600
37.166667	0.5	-1.107450
37.175000	0.5	-1.106500
37.183333	0.5	-1.106300
37.191667	0.5	-1.106000
37.200000	0.5	-1.107950
37.208333	0.5	-1.108500
37.216667	0.5	-1.109750
37.225000	0.5	-1.110150
37.233333	0.5	-1.109550
37.241667	0.5	-1.111000
37.250000	0.5	-1.110650
37.258333	0.5	-1.108200
37.266667	0.5	-1.108600
37.275000	0.5	-1.109200
37.283333	0.5	-1.109900
37.291667	0.5	-1.109300
37.300000	0.5	-1.110500
37.308333	0.5	-1.110500
37.316667	0.5	-1.110550
37.325000	0.5	-1.110300
37.333333	0.5	-1.111300
37.341667	0.5	-1.111500
37.350000	0.5	-1.112400
37.358333	0.5	-1.114450
37.366667	0.5	-1.115300
37.375000	0.5	-1.113350
37.383333	0.5	-1.114100
37.391667	0.5	-1.114750
37.400000	0.5	-1.115600
37.408333	0.5	-1.114400
37.416667	0.5	-1.115550
37.425000	0.5	-1.114350
37.433333	0.5	-1.114550
37.441667	0.5	-1.115450
37.450000	0.5	-1.113900
37.458333	0.5	-1.116550
37.466667	0.5	-1.116200
37.475000	0.5	-1.119600
37.483333	0.5	-1.119100
37.491667	0.5	-1.119250
37.500000	0.5	-1.118300
37.508333	0.5	-1.113950
37.516667	0.5	-1.116950
37.525000	0.5	-1.116200
37.533333	0.5	-1.117300
37.541667	0.5	-1.117150
37.550000	0.5	-1.117150
37.558333	0.5	-1.118600
37.566667	0.5	-1.118100
37.575000	0.5	-1.117700
37.583333	0.5	-1.119000
37.591667	0.5	-1.117850
37.600000	0.5	-1.119250
37.608333	0.5	-1.119750
37.616667	0.5	-1.120450
37.625000	0.5	-1.120450
37.633333	0.5	-1.120950
37.641667	0.5	-1.120800
37.650000	0.5	-1.120750
37.658333	0.5	-1.122000
37.666667	0.5	-1.122950
37.675000	0.5	-1.122350
37.683333	0.5	-1.121300
37.691667	0.5	-1.121200
37.700000	0.5	-1.120700
37.708333	0.5	-1.121500
37.716667	0.5	-1.124250
37.725000	0.5	-1.124650
37.733333	0.5	-1.124800
37.741667	0.5	-1.124800
37.750000	0.5	-1.123450
37.758333	0.5	-1.124100
37.766667	0.5	-1.123550
37.775000	0.5	-1.122800
37.783333	0.5	-1.122650
37.791667	0.5	-1.122900
37.800000	0.5	-1.125550
37.808333	0.5	-1.125000
37.816667	0.5	-1.123700
37.825000	0.5	-1.125400
37.833333	0.5	-1.125100
37.841667	0.5	-1.125050
37.850000	0.5	-1.125900
37.858333	0.5	-1.126700
37.866667	0.5	-1.128000
37.875000	0.5	-1.123950
37.883333	0.5	-1.123750
37.891667	0.5	-1.125550
37.900000	0.5	-1.128250
37.908333	0.5	-1.128100
37.916667	0.5	-1.127650
37.925000	0.5	-1.128150
37.933333	0.5	-1.130300
37.941667	0.5	-1.130300
37.950000	0.5	-1.129300
37.958333	0.5	-1.127300
37.966667	0.5	-1.132750
37.975000	0.5	-1.133050
37.983333	0.5	-1.132550
37.991667	0.5	-1.133750
38.000000	0.5	-1.133750
38.008333	0.5	-1.135350
38.016667	0.5	-1.133050
38.025000	0.5	-1.132350
38.033333	0.5	-1.131250
38.041667	0.5	-1.130950
38.050000	0.5	-1.131400
38.058333	0.5	-1.131500
38.066667	0.5	-1.133550
38.075000	0.5	-1.134150
38.083333	0.5	-1.133400
38.091667	0.5	-1.133400
38.100000	0.5	-1.134300
38.108333	0.5	-1.134500
38.116667	0.5	-1.135750
38.125000	0.5	-1.135450
38.133333	0.5	-1.135850
38.141667	0.5	-1.136500
38.150000	0.5	-1.136850
38.158333	0.5	-1.135700
38.166667	0.5	-1.135500
38.175000	0.5	-1.138200
38.183333	0.5	-1.138300
38.191667	0.5	-1.137550
38.200000	0.5	-1.137850
38.208333	0.5	-1.137500
38.216667	0.5	-1.137200
38.225000	0.5	-1.139450
38.233333	0.5	-1.140950
38.241667	0.5	-1.140500
38.250000	0.5	-1.141400
38.258333	0.5	-1.140950
38.266667	0.5	-1.141950
38.275000	0.5	-1.140550
38.283333	0.5	-1.138650
38.291667	0.5	-1.139100
38.300000	0.5	-1.138500
38.308333	0.5	-1.137650
38.316667	0.5	-1.139850
38.325000	0.5	-1.138750
38.333333	0.5	-1.138850
38.341667	0.5	-1.139500
38.350000	0.5	-1.138950
38.358333	0.5	-1.139150
38.366667	0.5	-1.140450
38.375000	0.5	-1.141600
38.383333	0.5	-1.143200
38.391667	0.5	-1.141850
38.400000	0.5	-1.142450
38.408333	0.5	-1.142300
38.416667	0.5	-1.143850
38.425000	0.5	-1.142300
38.433333	0.5	-1.142450
38.441667	0.5	-1.142950
38.450000	0.5	-1.144300
38.458333	0.5	-1.143150
38.466667	0.5	-1.143350
38.475000	0.5	-1.141550
38.483333	0.5	-1.144550
38.491667	0.5	-1.144150
38.500000	0.5	-1.143050
38.508333	0.5	-1.145000
38.516667	0.5	-1.144050
38.525000	0.5	-1.145200
38.533333	0.5	-1.142350
38.541667	0.5	-1.143750
38.550000	0.5	-1.142550
38.558333	0.5	-1.142900
38.566667	0.5	-1.143800
38.575000	0.5	-1.143500
38.583333	0.5	-1.144450
38.591667	0.5	-1.144400
38.600000	0.5	-1.144600
38.608333	0.5	-1.144100
38.616667	0.5	-1.144550
38.625000	0.5	-1.145200
38.633333	0.5	-1.146000
38.641667	0.5	-1.147200
38.650000	0.5	-1.145550
38.658333	0.5	-1.145900
38.666667	0.5	-1.146450
38.675000	0.5	-1.147850
38.683333	0.5	-1.147300
38.691667	0.5	-1.147300
38.700000	0.5	-1.146800
38.708333	0.5	-1.147250
38.716667	0.5	-1.147550
38.725000	0.5	-1.143600
38.733333	0.5	-1.146450
38.741667	0.5	-1.148400
38.750000	0.5	-1.148250
38.758333	0.5	-1.148650
38.766667	0.5	-1.148850
38.775000	0.5	-1.148550
38.783333	0.5	-1.148200
38.791667	0.5	-1.145750
38.800000	0.5	-1.146250
38.808333	0.5	-1.145650
38.816667	0.5	-1.144600
38.825000	0.5	-1.145750
38.833333	0.5	-1.144350
38.841667	0.5	-1.146150
38.850000	0.5	-1.147100
38.858333	0.5	-1.146400
38.866667	0.5	-1.147050
38.875000	0.5	-1.146500
38.883333	0.5	-1.147750
38.891667	0.5	-1.148450
38.900000	0.5	-1.147400
38.908333	0.5	-1.148350
38.916667	0.5	-1.148550
38.925000	0.5	-1.148400
38.933333	0.5	-1.147350
38.941667	0.5	-1.146250
38.950000	0.5	-1.148950
38.958333	0.5	-1.148750
38.966667	0.5	-1.148250
38.975000	0.5	-1.146950
38.983333	0.5	-1.146050
38.991667	0.5	-1.148300
39.000000	0.5	-1.148750
39.008333	0.5	-1.150150
39.016667	0.5	-1.148700
39.025000	0.5	-1.149750
39.033333	0.5	-1.149400
39.041667	0.5	-1.147500
39.050000	0.5	-1.147450
39.058333	0.5	-1.147000
39.066667	0.5	-1.147850
39.075000	0.5	-1.146650
39.083333	0.5	-1.148900
39.091667	0.5	-1.149250
39.100000	0.5	-1.149350
39.108333	0.5	-1.148650
39.116667	0.5	-1.148300
39.125000	0.5	-1.149400
39.133333	0.5	-1.149750
39.141667	0.5	-1.149600
39.150000	0.5	-1.152750
39.158333	0.5	-1.155250
39.166667	0.5	-1.155300
39.175000	0.5	-1.153450
39.183333	0.5	-1.154200
39.191667	0.5	-1.155250
39.200000	0.5	-1.155850
39.208333	0.5	-1.154150
39.216667	0.5	-1.153950
39.225000	0.5	-1.153850
39.233333	0.5	-1.154100
39.241667	0.5	-1.153050
39.250000	0.5	-1.155700
39.258333	0.5	-1.157250
39.266667	0.5	-1.156600
39.275000	0.5	-1.157950
39.283333	0.5	-1.156600
39.291667	0.5	-1.158450
39.300000	0.5	-1.155950
39.308333	0.5	-1.156600
39.316667	0.5	-1.157550
39.325000	0.5	-1.156400
39.333333	0.5	-1.157250
39.341667	0.5	-1.156700
39.350000	0.5	-1.157850
39.358333	0.5	-1.159550
39.366667	0.5	-1.158750
39.375000	0.5	-1.159400
39.383333	0.5	-1.159550
39.391667	0.5	-1.161000
39.400000	0.5	-1.162650
39.408333	0.5	-1.163250
39.416667	0.5	-1.164000
39.425000	0.5	-1.165350
39.433333	0.5	-1.166450
39.441667	0.5	-1.165900
39.450000	0.5	-1.165450
39.458333	0.5	-1.165650
39.466667	0.5	-1.166050
39.475000	0.5	-1.166300
39.483333	0.5	-1.166600
39.491667	0.5	-1.163750
39.500000	0.5	-1.167500
39.508333	0.5	-1.169300
39.516667	0.5	-1.169550
39.525000	0.5	-1.169500
39.533333	0.5	-1.169100
39.541667	0.5	-1.171900
39.550000	0.5	-1.169950
39.558333	0.5	-1.168550
39.566667	0.5	-1.167250
39.575000	0.5	-1.167050
39.583333	0.5	-1.169050
39.591667	0.5	-1.167750
39.600000	0.5	-1.170850
39.608333	0.5	-1.171850
39.616667	0.5	-1.171200
39.625000	0.5	-1.172700
39.633333	0.5	-1.172800
39.641667	0.5	-1.174300
39.650000	0.5	-1.174900
39.658333	0.5	-1.173700
39.666667	0.5	-1.173700
39.675000	0.5	-1.175400
39.683333	0.5	-1.175450
39.691667	0.5	-1.176050
39.700000	0.5	-1.174950
39.708333	0.5	-1.177500
39.716667	0.5	-1.176250
39.725000	0.5	-1.176600
39.733333	0.5	-1.177400
39.741667	0.5	-1.178100
39.750000	0.5	-1.176350
39.758333	0.5	-1.177650
39.766667	0.5	-1.180200
39.775000	0.5	-1.180200
39.783333	0.5	-1.179800
39.791667	0.5	-1.181950
39.800000	0.5	-1.182100
39.808333	0.5	-1.180650
39.816667	0.5	-1.179900
39.825000	0.5	-1.180050
39.833333	0.5	-1.179350
39.841667	0.5	-1.179000
39.850000	0.5	-1.180350
39.858333	0.5	-1.180900
39.866667	0.5	-1.180550
39.875000	0.5	-1.181350
39.883333	0.5	-1.181050
39.891667	0.5	-1.181150
39.900000	0.5	-1.182900
39.908333	0.5	-1.184100
39.916667	0.5	-1.185600
39.925000	0.5	-1.186100
39.933333	0.5	-1.186100
39.941667	0.5	-1.187150
39.950000	0.5	-1.186000
39.958333	0.5	-1.187050
39.966667	0.5	-1.188150
39.975000	0.5	-1.187950
39.983333	0.5	-1.188100
39.991667	0.5	-1.187400
40.000000	0.5	-1.186200
40.008333	0.5	-1.187200
40.016667	0.5	-1.188650
40.025000	0.5	-1.190250
40.033333	0.5	-1.190200
40.041667	0.5	-1.190700
40.050000	0.5	-1.190850
40.058333	0.5	-1.190950
40.066667	0.5	-1.189350
40.075000	0.5	-1.189150
40.083333	0.5	-1.188300
40.091667	0.5	-1.187950
40.100000	0.5	-1.187100
40.108333	0.5	-1.188150
40.116667	0.5	-1.190100
40.125000	0.5	-1.188800
40.133333	0.5	-1.190200
40.141667	0.5	-1.189300
40.150000	0.5	-1.190250
40.158333	0.5	-1.191350
40.166667	0.5	-1.191100
40.175000	0.5	-1.194550
40.183333	0.5	-1.197450
40.191667	0.5	-1.195350
40.200000	0.5	-1.193900
40.208333	0.5	-1.195100
40.216667	0.5	-1.196950
40.225000	0.5	-1.196950
40.233333	0.5	-1.194650
40.241667	0.5	-1.193400
40.250000	0.5	-1.194100
40.258333	0.5	-1.193000
40.266667	0.5	-1.192800
40.275000	0.5	-1.194200
40.283333	0.5	-1.196200
40.291667	0.5	-1.196150
40.300000	0.5	-1.197700
40.308333	0.5	-1.197200
40.316667	0.5	-1.196250
40.325000	0.5	-1.195250
40.333333	0.5	-1.194200
40.341667	0.5	-1.196050
40.350000	0.5	-1.195150
40.358333	0.5	-1.196150
40.366667	0.5	-1.198250
40.375000	0.5	-1.196450
40.383333	0.5	-1.199100
40.391667	0.5	-1.196800
40.400000	0.5	-1.196450
40.408333	0.5	-1.196500
40.416667	0.5	-1.198900
40.425000	0.5	-1.200300
40.433333	0.5	-1.200050
40.441667	0.5	-1.201100
40.450000	0.5	-1.202400
40.458333	0.5	-1.201950
40.466667	0.5	-1.202100
40.475000	0.5	-1.202000
40.483333	0.5	-1.202150
40.491667	0.5	-1.202250
40.500000	0.5	-1.203950
40.508333	0.5	-1.202850
40.516667	0.5	-1.199500
40.525000	0.5	-1.203450
40.533333	0.5	-1.203950
40.541667	0.5	-1.204250
40.550000	0.5	-1.204500
40.558333	0.5	-1.205050
40.566667	0.5	-1.205250
40.575000	0.5	-1.204450
40.583333	0.5	-1.203200
40.591667	0.5	-1.203450
40.600000	0.5	-1.202750
40.608333	0.5	-1.204150
40.616667	0.5	-1.203400
40.625000	0.5	-1.203950
40.633333	0.5	-1.203500
40.641667	0.5	-1.204350
40.650000	0.5	-1.204600
40.658333	0.5	-1.203550
40.666667	0.5	-1.204600
40.675000	0.5	-1.206800
40.683333	0.5	-1.208000
40.691667	0.5	-1.209550
40.700000	0.5	-1.209550
40.708333	0.5	-1.209550
40.716667	0.5	-1.208900
40.725000	0.5	-1.210400
40.733333	0.5	-1.209250
40.741667	0.5	-1.208800
40.750000	0.5	-1.208850
40.758333	0.5	-1.206650
40.766667	0.5	-1.207950
40.775000	0.5	-1.206400
40.783333	0.5	-1.209050
40.791667	0.5	-1.209950
40.800000	0.5	-1.211450
40.808333	0.5	-1.211750
40.816667	0.5	-1.211500
40.825000	0.5	-1.211450
40.833333	0.5	-1.211000
40.841667	0.5	-1.208250
40.850000	0.5	-1.209300
40.858333	0.5	-1.210200
40.866667	0.5	-1.209700
40.875000	0.5	-1.209700
40.883333	0.5	-1.210050
40.891667	0.5	-1.209700
40.900000	0.5	-1.210950
40.908333	0.5	-1.210000
40.916667	0.5	-1.211300
40.925000	0.5	-1.210600
40.933333	0.5	-1.212250
40.941667	0.5	-1.213000
40.950000	0.5	-1.213300
40.958333	0.5	-1.214100
40.966667	0.5	-1.213800
40.975000	0.5	-1.212600
40.983333	0.5	-1.213450
40.991667	0.5	-1.214600
41.000000	0.5	-1.214600
41.008333	0.5	-1.215450
41.016667	0.5	-1.214650
41.025000	0.5	-1.212800
41.033333	0.5	-1.212300
41.041667	0.5	-1.215100
41.050000	0.5	-1.217750
41.058333	0.5	-1.216000
41.066667	0.5	-1.216550
41.075000	0.5	-1.217200
41.083333	0.5	-1.218000
41.091667	0.5	-1.215050
41.100000	0.5	-1.215200
41.108333	0.5	-1.213950
41.116667	0.5	-1.214550
41.125000	0.5	-1.213850
41.133333	0.5	-1.214550
41.141667	0.5	-1.216150
41.150000	0.5	-1.216900
41.158333	0.5	-1.216600
41.166667	0.5	-1.216850
41.175000	0.5	-1.216950
41.183333	0.5	-1.220100
41.191667	0.5	-1.218950
41.200000	0.5	-1.218950
41.208333	0.5	-1.220000
41.216667	0.5	-1.218050
41.225000	0.5	-1.218500
41.233333	0.5	-1.219900
41.241667	0.5	-1.220200
41.250000	0.5	-1.220950
41.258333	0.5	-1.218650
41.266667	0.5	-1.218800
41.275000	0.5	-1.220800
41.283333	0.5	-1.219100
41.291667	0.5	-1.219350
41.300000	0.5	-1.222350
41.308333	0.5	-1.222650
41.316667	0.5	-1.222800
41.325000	0.5	-1.223300
41.333333	0.5	-1.223100
41.341667	0.5	-1.221950
41.350000	0.5	-1.221950
41.358333	0.5	-1.220500
41.366667	0.5	-1.220550
41.375000	0.5	-1.220350
41.383333	0.5	-1.220850
41.391667	0.5	-1.221750
41.400000	0.5	-1.221500
41.408333	0.5	-1.223650
41.416667	0.5	-1.223150
41.425000	0.5	-1.222150
41.433333	0.5	-1.223450
41.441667	0.5	-1.223450
41.450000	0.5	-1.225000
41.458333	0.5	-1.222200
41.466667	0.5	-1.221500
41.475000	0.5	-1.224300
41.483333	0.5	-1.224550
41.491667	0.5	-1.224950
41.500000	0.5	-1.223450
41.508333	0.5	-1.224200
41.516667	0.5	-1.224800
41.525000	0.5	-1.224300
41.533333	0.5	-1.224300
41.541667	0.5	-1.223100
41.550000	0.5	-1.227050
41.558333	0.5	-1.227750
41.566667	0.5	-1.228450
41.575000	0.5	-1.227950
41.583333	0.5	-1.228450
41.591667	0.5	-1.229700
41.600000	0.5	-1.227300
41.608333	0.5	-1.227600
41.616667	0.5	-1.227000
41.625000	0.5	-1.227350
41.633333	0.5	-1.228500
41.641667	0.5	-1.227400
41.650000	0.5	-1.228900
41.658333	0.5	-1.228150
41.666667	0.5	-1.228000
41.675000	0.5	-1.228200
41.683333	0.5	-1.227850
41.691667	0.5	-1.231150
41.700000	0.5	-1.230900
41.708333	0.5	-1.230700
41.716667	0.5	-1.231700
41.725000	0.5	-1.231250
41.733333	0.5	-1.231950
41.741667	0.5	-1.231900
41.750000	0.5	-1.232650
41.758333	0.5	-1.233850
41.766667	0.5	-1.233550
41.775000	0.5	-1.233100
41.783333	0.5	-1.234550
41.791667	0.5	-1.232900
41.800000	0.5	-1.232250
41.808333	0.5	-1.234200
41.816667	0.5	-1.235200
41.825000	0.5	-1.236600
41.833333	0.5	-1.236000
41.841667	0.5	-1.235150
41.850000	0.5	-1.235450
41.858333	0.5	-1.235050
41.866667	0.5	-1.234200
41.875000	0.5	-1.234600
41.883333	0.5	-1.233450
41.891667	0.5	-1.233650
41.900000	0.5	-1.234400
41.908333	0.5	-1.234950
41.916667	0.5	-1.236500
41.925000	0.5	-1.235850
41.933333	0.5	-1.235550
41.941667	0.5	-1.235800
41.950000	0.5	-1.237100
41.958333	0.5	-1.237550
41.966667	0.5	-1.239200
41.975000	0.5	-1.240100
41.983333	0.5	-1.240450
41.991667	0.5	-1.239350
42.000000	0.5	-1.238550
42.008333	0.5	-1.238800
42.016667	0.5	-1.239550
42.025000	0.5	-1.239300
42.033333	0.5	-1.239900
42.041667	0.5	-1.238150
42.050000	0.5	-1.236450
42.058333	0.5	-1.237600
42.066667	0.5	-1.239700
42.075000	0.5	-1.240700
42.083333	0.5	-1.240750
42.091667	0.5	-1.241500
42.100000	0.5	-1.240350
42.108333	0.5	-1.241400
42.116667	0.5	-1.239250
42.125000	0.5	-1.238150
42.133333	0.5	-1.239800
42.141667	0.5	-1.239850
42.150000	0.5	-1.239200
42.158333	0.5	-1.240400
42.166667	0.5	-1.241800
42.175000	0.5	-1.240800
42.183333	0.5	-1.240750
42.191667	0.5	-1.240800
42.200000	0.5	-1.240950
42.208333	0.5	-1.242800
42.216667	0.5	-1.242900
42.225000	0.5	-1.243150
42.233333	0.5	-1.243650
42.241667	0.5	-1.243350
42.250000	0.5	-1.243650
42.258333	0.5	-1.244050
42.266667	0.5	-1.244700
42.275000	0.5	-1.245100
42.283333	0.5	-1.243900
42.291667	0.5	-1.244900
42.300000	0.5	-1.245650
42.308333	0.5	-1.243200
42.316667	0.5	-1.245150
42.325000	0.5	-1.246050
42.333333	0.5	-1.247350
42.341667	0.5	-1.248750
42.350000	0.5	-1.248500
42.358333	0.5	-1.248650
42.366667	0.5	-1.246700
42.375000	0.5	-1.245600
42.383333	0.5	-1.246750
42.391667	0.5	-1.245450
42.400000	0.5	-1.246650
42.408333	0.5	-1.247050
42.416667	0.5	-1.246600
42.425000	0.5	-1.246400
42.433333	0.5	-1.248450
42.441667	0.5	-1.246400
42.450000	0.5	-1.250300
42.458333	0.5	-1.248300
42.466667	0.5	-1.250150
42.475000	0.5	-1.250000
42.483333	0.5	-1.247750
42.491667	0.5	-1.247300
42.500000	0.5	-1.249300
42.508333	0.5	-1.250050
42.516667	0.5	-1.251100
42.525000	0.5	-1.250200
42.533333	0.5	-1.250400
42.541667	0.5	-1.251050
42.550000	0.5	-1.250850
42.558333	0.5	-1.251850
42.566667	0.5	-1.250750
42.575000	0.5	-1.253200
42.583333	0.5	-1.254050
42.591667	0.5	-1.255650
42.600000	0.5	-1.254400
42.608333	0.5	-1.255950
42.616667	0.5	-1.254750
42.625000	0.5	-1.253200
42.633333	0.5	-1.252050
42.641667	0.5	-1.252400
42.650000	0.5	-1.251750
42.658333	0.5	-1.251500
42.666667	0.5	-1.252950
42.675000	0.5	-1.254000
42.683333	0.5	-1.251450
42.691667	0.5	-1.253450
42.700000	0.5	-1.254050
42.708333	0.5	-1.252900
42.716667	0.5	-1.255250
42.725000	0.5	-1.254500
42.733333	0.5	-1.256150
42.741667	0.5	-1.257200
42.750000	0.5	-1.255500
42.758333	0.5	-1.255450
42.766667	0.5	-1.256650
42.775000	0.5	-1.256150
42.783333	0.5	-1.257350
42.791667	0.5	-1.256450
42.800000	0.5	-1.256400
42.808333	0.5	-1.257250
42.816667	0.5	-1.256400
42.825000	0.5	-1.255750
42.833333	0.5	-1.259200
42.841667	0.5	-1.259800
42.850000	0.5	-1.260250
42.858333	0.5	-1.261650
42.866667	0.5	-1.259200
42.875000	0.5	-1.260800
42.883333	0.5	-1.258450
42.891667	0.5	-1.257250
42.900000	0.5	-1.259350
42.908333	0.5	-1.258250
42.916667	0.5	-1.259350
42.925000	0.5	-1.259800
42.933333	0.5	-1.260650
42.941667	0.5	-1.258750
42.950000	0.5	-1.259800
42.958333	0.5	-1.260350
42.966667	0.5	-1.261200
42.975000	0.5	-1.262250
42.983333	0.5	-1.263000
42.991667	0.5	-1.261750
43.000000	0.5	-1.262100
43.008333	0.5	-1.262400
43.016667	0.5	-1.261450
43.025000	0.5	-1.262850
43.033333	0.5	-1.263550
43.041667	0.5	-1.262800
43.050000	0.5	-1.262650
43.058333	0.5	-1.263200
43.066667	0.5	-1.262150
43.075000	0.5	-1.262100
43.083333	0.5	-1.263850
43.091667	0.5	-1.264600
43.100000	0.5	-1.265750
43.108333	0.5	-1.267350
43.116667	0.5	-1.265200
43.125000	0.5	-1.266700
43.133333	0.5	-1.264600
43.141667	0.5	-1.263250
43.150000	0.5	-1.263750
43.158333	0.5	-1.264800
43.166667	0.5	-1.265750
43.175000	0.5	-1.264550
43.183333	0.5	-1.266300
43.191667	0.5	-1.265950
43.200000	0.5	-1.265750
43.208333	0.5	-1.264850
43.216667	0.5	-1.266000
43.225000	0.5	-1.267400
43.233333	0.5	-1.267850
43.241667	0.5	-1.268050
