File Path	chrom://pc-9x9lfs2/ChromeleonLocal/Instrument Data/ICS-6000/Sequence/MD18-Full.seq/155.smp/ED_1.channel/ED_1.chm
Channel	ED_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	D-St9
Injection Number	6
Position	BA5
Comment	
Processing Method	Processing
Instrument Method	Starches_Martens et al. 2018
Type	Unknown
Status	Finished
Injection Date	29-1-2020
Injection Time	00:37:52
Injection Volume (µl)	10.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	70.000000
Data Points	8401
Detector	EDet1
Generating Data System	Chromeleon 7.2.9.11323
Exporting Data System	Chromeleon 7.2.9.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	nC
Signal Min.	-1.513650
Signal Max.	362.192705
Channel	ED_1
Driver Name	DC-6000
Channel Type	Evaluation
Min. Step (s)	0.5
Max. Step (s)	0.5
Average Step (s)	0.5

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (nC)
36.225000	0.5	-0.669650
36.233333	0.5	-0.670700
36.241667	0.5	-0.670150
36.250000	0.5	-0.671150
36.258333	0.5	-0.672000
36.266667	0.5	-0.672350
36.275000	0.5	-0.671350
36.283333	0.5	-0.671400
36.291667	0.5	-0.673200
36.300000	0.5	-0.672450
36.308333	0.5	-0.674050
36.316667	0.5	-0.673950
36.325000	0.5	-0.678650
36.333333	0.5	-0.677200
36.341667	0.5	-0.678100
36.350000	0.5	-0.678150
36.358333	0.5	-0.679500
36.366667	0.5	-0.677550
36.375000	0.5	-0.677150
36.383333	0.5	-0.676500
36.391667	0.5	-0.676800
36.400000	0.5	-0.676850
36.408333	0.5	-0.674400
36.416667	0.5	-0.674750
36.425000	0.5	-0.676950
36.433333	0.5	-0.676550
36.441667	0.5	-0.677200
36.450000	0.5	-0.674100
36.458333	0.5	-0.676400
36.466667	0.5	-0.674300
36.475000	0.5	-0.674050
36.483333	0.5	-0.672250
36.491667	0.5	-0.668750
36.500000	0.5	-0.669950
36.508333	0.5	-0.670000
36.516667	0.5	-0.669950
36.525000	0.5	-0.672700
36.533333	0.5	-0.668800
36.541667	0.5	-0.670000
36.550000	0.5	-0.670050
36.558333	0.5	-0.668850
36.566667	0.5	-0.668500
36.575000	0.5	-0.669450
36.583333	0.5	-0.669350
36.591667	0.5	-0.669450
36.600000	0.5	-0.670400
36.608333	0.5	-0.667400
36.616667	0.5	-0.665400
36.625000	0.5	-0.665850
36.633333	0.5	-0.667750
36.641667	0.5	-0.668850
36.650000	0.5	-0.665450
36.658333	0.5	-0.663450
36.666667	0.5	-0.664150
36.675000	0.5	-0.664650
36.683333	0.5	-0.665850
36.691667	0.5	-0.665550
36.700000	0.5	-0.664350
36.708333	0.5	-0.666200
36.716667	0.5	-0.664800
36.725000	0.5	-0.663400
36.733333	0.5	-0.662550
36.741667	0.5	-0.663300
36.750000	0.5	-0.662000
36.758333	0.5	-0.661850
36.766667	0.5	-0.664900
36.775000	0.5	-0.664400
36.783333	0.5	-0.664200
36.791667	0.5	-0.664450
36.800000	0.5	-0.664300
36.808333	0.5	-0.663200
36.816667	0.5	-0.665000
36.825000	0.5	-0.665850
36.833333	0.5	-0.670150
36.841667	0.5	-0.669200
36.850000	0.5	-0.670250
36.858333	0.5	-0.671250
36.866667	0.5	-0.671300
36.875000	0.5	-0.672500
36.883333	0.5	-0.671900
36.891667	0.5	-0.671150
36.900000	0.5	-0.672750
36.908333	0.5	-0.671550
36.916667	0.5	-0.671050
36.925000	0.5	-0.672500
36.933333	0.5	-0.673250
36.941667	0.5	-0.675900
36.950000	0.5	-0.675400
36.958333	0.5	-0.677550
36.966667	0.5	-0.678050
36.975000	0.5	-0.679050
36.983333	0.5	-0.676500
36.991667	0.5	-0.676750
37.000000	0.5	-0.675500
37.008333	0.5	-0.676950
37.016667	0.5	-0.677100
37.025000	0.5	-0.678800
37.033333	0.5	-0.679750
37.041667	0.5	-0.681250
37.050000	0.5	-0.681900
37.058333	0.5	-0.682800
37.066667	0.5	-0.682200
37.075000	0.5	-0.684400
37.083333	0.5	-0.685000
37.091667	0.5	-0.685750
37.100000	0.5	-0.686500
37.108333	0.5	-0.686600
37.116667	0.5	-0.687700
37.125000	0.5	-0.690000
37.133333	0.5	-0.688800
37.141667	0.5	-0.690450
37.150000	0.5	-0.689300
37.158333	0.5	-0.690850
37.166667	0.5	-0.690350
37.175000	0.5	-0.688800
37.183333	0.5	-0.687950
37.191667	0.5	-0.692000
37.200000	0.5	-0.691900
37.208333	0.5	-0.693150
37.216667	0.5	-0.692500
37.225000	0.5	-0.692800
37.233333	0.5	-0.692250
37.241667	0.5	-0.693150
37.250000	0.5	-0.693100
37.258333	0.5	-0.691750
37.266667	0.5	-0.693200
37.275000	0.5	-0.692800
37.283333	0.5	-0.693400
37.291667	0.5	-0.694400
37.300000	0.5	-0.695850
37.308333	0.5	-0.694800
37.316667	0.5	-0.695500
37.325000	0.5	-0.695100
37.333333	0.5	-0.694100
37.341667	0.5	-0.696900
37.350000	0.5	-0.696150
37.358333	0.5	-0.697250
37.366667	0.5	-0.697250
37.375000	0.5	-0.699000
37.383333	0.5	-0.699250
37.391667	0.5	-0.699800
37.400000	0.5	-0.699100
37.408333	0.5	-0.701000
37.416667	0.5	-0.699500
37.425000	0.5	-0.699300
37.433333	0.5	-0.698000
37.441667	0.5	-0.700750
37.450000	0.5	-0.700450
37.458333	0.5	-0.703550
37.466667	0.5	-0.701200
37.475000	0.5	-0.701350
37.483333	0.5	-0.703350
37.491667	0.5	-0.700800
37.500000	0.5	-0.699550
37.508333	0.5	-0.699400
37.516667	0.5	-0.699850
37.525000	0.5	-0.701150
37.533333	0.5	-0.698750
37.541667	0.5	-0.701000
37.550000	0.5	-0.702900
37.558333	0.5	-0.701350
37.566667	0.5	-0.704250
37.575000	0.5	-0.701500
37.583333	0.5	-0.703650
37.591667	0.5	-0.703900
37.600000	0.5	-0.704300
37.608333	0.5	-0.705100
37.616667	0.5	-0.705300
37.625000	0.5	-0.705300
37.633333	0.5	-0.705350
37.641667	0.5	-0.706650
37.650000	0.5	-0.706600
37.658333	0.5	-0.708600
37.666667	0.5	-0.707700
37.675000	0.5	-0.707200
37.683333	0.5	-0.705500
37.691667	0.5	-0.707000
37.700000	0.5	-0.708100
37.708333	0.5	-0.709050
37.716667	0.5	-0.708700
37.725000	0.5	-0.710150
37.733333	0.5	-0.709700
37.741667	0.5	-0.709400
37.750000	0.5	-0.708450
37.758333	0.5	-0.707950
37.766667	0.5	-0.707650
37.775000	0.5	-0.706200
37.783333	0.5	-0.709100
37.791667	0.5	-0.708500
37.800000	0.5	-0.708000
37.808333	0.5	-0.709450
37.816667	0.5	-0.707900
37.825000	0.5	-0.708350
37.833333	0.5	-0.708750
37.841667	0.5	-0.710250
37.850000	0.5	-0.710550
37.858333	0.5	-0.710250
37.866667	0.5	-0.709500
37.875000	0.5	-0.709400
37.883333	0.5	-0.710000
37.891667	0.5	-0.710900
37.900000	0.5	-0.711050
37.908333	0.5	-0.710300
37.916667	0.5	-0.712050
37.925000	0.5	-0.711450
37.933333	0.5	-0.711200
37.941667	0.5	-0.709800
37.950000	0.5	-0.711000
37.958333	0.5	-0.713250
37.966667	0.5	-0.715250
37.975000	0.5	-0.714950
37.983333	0.5	-0.715900
37.991667	0.5	-0.715750
38.000000	0.5	-0.713750
38.008333	0.5	-0.713950
38.016667	0.5	-0.714300
38.025000	0.5	-0.712850
38.033333	0.5	-0.713100
38.041667	0.5	-0.712850
38.050000	0.5	-0.714300
38.058333	0.5	-0.715450
38.066667	0.5	-0.713700
38.075000	0.5	-0.713300
38.083333	0.5	-0.714250
38.091667	0.5	-0.715050
38.100000	0.5	-0.718050
38.108333	0.5	-0.717150
38.116667	0.5	-0.718850
38.125000	0.5	-0.720450
38.133333	0.5	-0.717950
38.141667	0.5	-0.719850
38.150000	0.5	-0.719650
38.158333	0.5	-0.719400
38.166667	0.5	-0.718150
38.175000	0.5	-0.719700
38.183333	0.5	-0.719450
38.191667	0.5	-0.719400
38.200000	0.5	-0.716900
38.208333	0.5	-0.719100
38.216667	0.5	-0.719550
38.225000	0.5	-0.720200
38.233333	0.5	-0.720800
38.241667	0.5	-0.720500
38.250000	0.5	-0.722850
38.258333	0.5	-0.721400
38.266667	0.5	-0.718600
38.275000	0.5	-0.720950
38.283333	0.5	-0.719000
38.291667	0.5	-0.720000
38.300000	0.5	-0.719400
38.308333	0.5	-0.719450
38.316667	0.5	-0.721000
38.325000	0.5	-0.720100
38.333333	0.5	-0.720350
38.341667	0.5	-0.721000
38.350000	0.5	-0.720950
38.358333	0.5	-0.722800
38.366667	0.5	-0.720200
38.375000	0.5	-0.719250
38.383333	0.5	-0.722200
38.391667	0.5	-0.722650
38.400000	0.5	-0.721900
38.408333	0.5	-0.722850
38.416667	0.5	-0.723000
38.425000	0.5	-0.723700
38.433333	0.5	-0.723750
38.441667	0.5	-0.723850
38.450000	0.5	-0.722900
38.458333	0.5	-0.719700
38.466667	0.5	-0.722400
38.475000	0.5	-0.721850
38.483333	0.5	-0.724900
38.491667	0.5	-0.724600
38.500000	0.5	-0.725800
38.508333	0.5	-0.723650
38.516667	0.5	-0.722950
38.525000	0.5	-0.722400
38.533333	0.5	-0.721950
38.541667	0.5	-0.722250
38.550000	0.5	-0.720250
38.558333	0.5	-0.722300
38.566667	0.5	-0.722300
38.575000	0.5	-0.722600
38.583333	0.5	-0.722000
38.591667	0.5	-0.721750
38.600000	0.5	-0.721200
38.608333	0.5	-0.723300
38.616667	0.5	-0.724850
38.625000	0.5	-0.724750
38.633333	0.5	-0.725550
38.641667	0.5	-0.725500
38.650000	0.5	-0.724500
38.658333	0.5	-0.724400
38.666667	0.5	-0.726100
38.675000	0.5	-0.726750
38.683333	0.5	-0.724800
38.691667	0.5	-0.724450
38.700000	0.5	-0.724200
38.708333	0.5	-0.725200
38.716667	0.5	-0.724200
38.725000	0.5	-0.727400
38.733333	0.5	-0.727450
38.741667	0.5	-0.727900
38.750000	0.5	-0.728500
38.758333	0.5	-0.727350
38.766667	0.5	-0.725800
38.775000	0.5	-0.724650
38.783333	0.5	-0.725550
38.791667	0.5	-0.726250
38.800000	0.5	-0.726100
38.808333	0.5	-0.725150
38.816667	0.5	-0.725550
38.825000	0.5	-0.726950
38.833333	0.5	-0.725000
38.841667	0.5	-0.725000
38.850000	0.5	-0.726850
38.858333	0.5	-0.725550
38.866667	0.5	-0.727550
38.875000	0.5	-0.727500
38.883333	0.5	-0.726600
38.891667	0.5	-0.726800
38.900000	0.5	-0.727500
38.908333	0.5	-0.726250
38.916667	0.5	-0.726250
38.925000	0.5	-0.728100
38.933333	0.5	-0.726850
38.941667	0.5	-0.727150
38.950000	0.5	-0.726400
38.958333	0.5	-0.726600
38.966667	0.5	-0.727100
38.975000	0.5	-0.729400
38.983333	0.5	-0.730650
38.991667	0.5	-0.730900
39.000000	0.5	-0.730350
39.008333	0.5	-0.731300
39.016667	0.5	-0.731500
39.025000	0.5	-0.729100
39.033333	0.5	-0.727300
39.041667	0.5	-0.729600
39.050000	0.5	-0.727950
39.058333	0.5	-0.729050
39.066667	0.5	-0.730300
39.075000	0.5	-0.731050
39.083333	0.5	-0.729400
39.091667	0.5	-0.730000
39.100000	0.5	-0.729950
39.108333	0.5	-0.730800
39.116667	0.5	-0.731000
39.125000	0.5	-0.730850
39.133333	0.5	-0.732550
39.141667	0.5	-0.733450
39.150000	0.5	-0.733300
39.158333	0.5	-0.733250
39.166667	0.5	-0.733600
39.175000	0.5	-0.734100
39.183333	0.5	-0.733300
39.191667	0.5	-0.732600
39.200000	0.5	-0.733300
39.208333	0.5	-0.733550
39.216667	0.5	-0.733700
39.225000	0.5	-0.730450
39.233333	0.5	-0.734450
39.241667	0.5	-0.734500
39.250000	0.5	-0.735050
39.258333	0.5	-0.735450
39.266667	0.5	-0.735700
39.275000	0.5	-0.736650
39.283333	0.5	-0.735200
39.291667	0.5	-0.732000
39.300000	0.5	-0.732900
39.308333	0.5	-0.733100
39.316667	0.5	-0.734350
39.325000	0.5	-0.733750
39.333333	0.5	-0.734300
39.341667	0.5	-0.734800
39.350000	0.5	-0.735350
39.358333	0.5	-0.734650
39.366667	0.5	-0.735300
39.375000	0.5	-0.737250
39.383333	0.5	-0.739000
39.391667	0.5	-0.735900
39.400000	0.5	-0.737150
39.408333	0.5	-0.738100
39.416667	0.5	-0.738650
39.425000	0.5	-0.738450
39.433333	0.5	-0.738250
39.441667	0.5	-0.739450
39.450000	0.5	-0.739850
39.458333	0.5	-0.738050
39.466667	0.5	-0.739400
39.475000	0.5	-0.736150
39.483333	0.5	-0.738450
39.491667	0.5	-0.740300
39.500000	0.5	-0.741850
39.508333	0.5	-0.741900
39.516667	0.5	-0.740750
39.525000	0.5	-0.742150
39.533333	0.5	-0.741450
39.541667	0.5	-0.740650
39.550000	0.5	-0.739900
39.558333	0.5	-0.740000
39.566667	0.5	-0.739800
39.575000	0.5	-0.737900
39.583333	0.5	-0.738500
39.591667	0.5	-0.740100
39.600000	0.5	-0.739800
39.608333	0.5	-0.740350
39.616667	0.5	-0.739700
39.625000	0.5	-0.739550
39.633333	0.5	-0.739300
39.641667	0.5	-0.739900
39.650000	0.5	-0.743050
39.658333	0.5	-0.742500
39.666667	0.5	-0.741300
39.675000	0.5	-0.742100
39.683333	0.5	-0.741350
39.691667	0.5	-0.741050
39.700000	0.5	-0.741750
39.708333	0.5	-0.740600
39.716667	0.5	-0.740650
39.725000	0.5	-0.740400
39.733333	0.5	-0.738100
39.741667	0.5	-0.738750
39.750000	0.5	-0.741150
39.758333	0.5	-0.740450
39.766667	0.5	-0.741000
39.775000	0.5	-0.741000
39.783333	0.5	-0.740200
39.791667	0.5	-0.737850
39.800000	0.5	-0.738450
39.808333	0.5	-0.737450
39.816667	0.5	-0.736500
39.825000	0.5	-0.737250
39.833333	0.5	-0.737300
39.841667	0.5	-0.740100
39.850000	0.5	-0.739350
39.858333	0.5	-0.739350
39.866667	0.5	-0.738250
39.875000	0.5	-0.739300
39.883333	0.5	-0.740900
39.891667	0.5	-0.742050
39.900000	0.5	-0.742800
39.908333	0.5	-0.742400
39.916667	0.5	-0.740550
39.925000	0.5	-0.742850
39.933333	0.5	-0.742800
39.941667	0.5	-0.742500
39.950000	0.5	-0.745650
39.958333	0.5	-0.744450
39.966667	0.5	-0.743600
39.975000	0.5	-0.744750
39.983333	0.5	-0.744350
39.991667	0.5	-0.744150
40.000000	0.5	-0.747000
40.008333	0.5	-0.749250
40.016667	0.5	-0.747850
40.025000	0.5	-0.750050
40.033333	0.5	-0.749550
40.041667	0.5	-0.751350
40.050000	0.5	-0.749300
40.058333	0.5	-0.749350
40.066667	0.5	-0.749650
40.075000	0.5	-0.749750
40.083333	0.5	-0.752250
40.091667	0.5	-0.752800
40.100000	0.5	-0.753400
40.108333	0.5	-0.752450
40.116667	0.5	-0.751400
40.125000	0.5	-0.754450
40.133333	0.5	-0.754000
40.141667	0.5	-0.754600
40.150000	0.5	-0.755750
40.158333	0.5	-0.757300
40.166667	0.5	-0.757400
40.175000	0.5	-0.757050
40.183333	0.5	-0.759550
40.191667	0.5	-0.758650
40.200000	0.5	-0.759700
40.208333	0.5	-0.757150
40.216667	0.5	-0.758450
40.225000	0.5	-0.758300
40.233333	0.5	-0.759300
40.241667	0.5	-0.757450
40.250000	0.5	-0.757650
40.258333	0.5	-0.760100
40.266667	0.5	-0.760900
40.275000	0.5	-0.761950
40.283333	0.5	-0.761250
40.291667	0.5	-0.761250
40.300000	0.5	-0.761700
40.308333	0.5	-0.759250
40.316667	0.5	-0.759550
40.325000	0.5	-0.758400
40.333333	0.5	-0.758600
40.341667	0.5	-0.758700
40.350000	0.5	-0.758850
40.358333	0.5	-0.760950
40.366667	0.5	-0.759550
40.375000	0.5	-0.759800
40.383333	0.5	-0.760000
40.391667	0.5	-0.760600
40.400000	0.5	-0.762600
40.408333	0.5	-0.763000
40.416667	0.5	-0.761000
40.425000	0.5	-0.762250
40.433333	0.5	-0.762100
40.441667	0.5	-0.761900
40.450000	0.5	-0.761150
40.458333	0.5	-0.761550
40.466667	0.5	-0.762750
40.475000	0.5	-0.763500
40.483333	0.5	-0.763700
40.491667	0.5	-0.762500
40.500000	0.5	-0.763100
40.508333	0.5	-0.763550
40.516667	0.5	-0.765200
40.525000	0.5	-0.766450
40.533333	0.5	-0.765600
40.541667	0.5	-0.766900
40.550000	0.5	-0.766300
40.558333	0.5	-0.767350
40.566667	0.5	-0.765300
40.575000	0.5	-0.764200
40.583333	0.5	-0.765100
40.591667	0.5	-0.765600
40.600000	0.5	-0.764900
40.608333	0.5	-0.766250
40.616667	0.5	-0.766300
40.625000	0.5	-0.767200
40.633333	0.5	-0.765300
40.641667	0.5	-0.766350
40.650000	0.5	-0.766350
40.658333	0.5	-0.766750
40.666667	0.5	-0.768200
40.675000	0.5	-0.770400
40.683333	0.5	-0.768300
40.691667	0.5	-0.769350
40.700000	0.5	-0.770000
40.708333	0.5	-0.768900
40.716667	0.5	-0.769450
40.725000	0.5	-0.769700
40.733333	0.5	-0.770450
40.741667	0.5	-0.768800
40.750000	0.5	-0.769100
40.758333	0.5	-0.768600
40.766667	0.5	-0.770700
40.775000	0.5	-0.771650
40.783333	0.5	-0.771000
40.791667	0.5	-0.771750
40.800000	0.5	-0.771250
40.808333	0.5	-0.775000
40.816667	0.5	-0.771850
40.825000	0.5	-0.771650
40.833333	0.5	-0.770500
40.841667	0.5	-0.770050
40.850000	0.5	-0.769900
40.858333	0.5	-0.771400
40.866667	0.5	-0.771200
40.875000	0.5	-0.771900
40.883333	0.5	-0.771700
40.891667	0.5	-0.771800
40.900000	0.5	-0.771950
40.908333	0.5	-0.773600
40.916667	0.5	-0.773600
40.925000	0.5	-0.774000
40.933333	0.5	-0.772650
40.941667	0.5	-0.772850
40.950000	0.5	-0.773000
40.958333	0.5	-0.774400
40.966667	0.5	-0.774750
40.975000	0.5	-0.775050
40.983333	0.5	-0.772700
40.991667	0.5	-0.772900
41.000000	0.5	-0.774500
41.008333	0.5	-0.774550
41.016667	0.5	-0.773650
41.025000	0.5	-0.776650
41.033333	0.5	-0.776750
41.041667	0.5	-0.778650
41.050000	0.5	-0.776650
41.058333	0.5	-0.775000
41.066667	0.5	-0.777600
41.075000	0.5	-0.776300
41.083333	0.5	-0.773650
41.091667	0.5	-0.773250
41.100000	0.5	-0.774150
41.108333	0.5	-0.775450
41.116667	0.5	-0.776800
41.125000	0.5	-0.775650
41.133333	0.5	-0.777150
41.141667	0.5	-0.775600
41.150000	0.5	-0.774900
41.158333	0.5	-0.776900
41.166667	0.5	-0.776400
41.175000	0.5	-0.777250
41.183333	0.5	-0.775200
41.191667	0.5	-0.776300
41.200000	0.5	-0.776100
41.208333	0.5	-0.776350
41.216667	0.5	-0.779100
41.225000	0.5	-0.777350
41.233333	0.5	-0.776900
41.241667	0.5	-0.778250
41.250000	0.5	-0.779300
41.258333	0.5	-0.778450
41.266667	0.5	-0.776650
41.275000	0.5	-0.780350
41.283333	0.5	-0.780600
41.291667	0.5	-0.780650
41.300000	0.5	-0.782850
41.308333	0.5	-0.781450
41.316667	0.5	-0.782300
41.325000	0.5	-0.782400
41.333333	0.5	-0.780900
41.341667	0.5	-0.781250
41.350000	0.5	-0.779500
41.358333	0.5	-0.781450
41.366667	0.5	-0.780750
41.375000	0.5	-0.779350
41.383333	0.5	-0.783200
41.391667	0.5	-0.780750
41.400000	0.5	-0.780900
41.408333	0.5	-0.782100
41.416667	0.5	-0.783450
41.425000	0.5	-0.782450
41.433333	0.5	-0.783950
41.441667	0.5	-0.783750
41.450000	0.5	-0.784100
41.458333	0.5	-0.782400
41.466667	0.5	-0.782600
41.475000	0.5	-0.782500
41.483333	0.5	-0.784950
41.491667	0.5	-0.784450
41.500000	0.5	-0.783300
41.508333	0.5	-0.784000
41.516667	0.5	-0.784100
41.525000	0.5	-0.781950
41.533333	0.5	-0.783650
41.541667	0.5	-0.787600
41.550000	0.5	-0.787000
41.558333	0.5	-0.786600
41.566667	0.5	-0.786300
41.575000	0.5	-0.786500
41.583333	0.5	-0.786050
41.591667	0.5	-0.783150
41.600000	0.5	-0.786050
41.608333	0.5	-0.783350
41.616667	0.5	-0.785100
41.625000	0.5	-0.784500
41.633333	0.5	-0.784600
41.641667	0.5	-0.785400
41.650000	0.5	-0.784750
41.658333	0.5	-0.785150
41.666667	0.5	-0.786850
41.675000	0.5	-0.787750
41.683333	0.5	-0.786150
41.691667	0.5	-0.786100
41.700000	0.5	-0.784750
41.708333	0.5	-0.784900
41.716667	0.5	-0.786850
41.725000	0.5	-0.787750
41.733333	0.5	-0.786200
41.741667	0.5	-0.787600
41.750000	0.5	-0.789550
41.758333	0.5	-0.787550
41.766667	0.5	-0.788250
41.775000	0.5	-0.786450
41.783333	0.5	-0.785450
41.791667	0.5	-0.789450
41.800000	0.5	-0.789900
41.808333	0.5	-0.791150
41.816667	0.5	-0.791900
41.825000	0.5	-0.792150
41.833333	0.5	-0.793000
41.841667	0.5	-0.789550
41.850000	0.5	-0.788250
41.858333	0.5	-0.790100
41.866667	0.5	-0.790000
41.875000	0.5	-0.790750
41.883333	0.5	-0.789500
41.891667	0.5	-0.790750
41.900000	0.5	-0.791000
41.908333	0.5	-0.791350
41.916667	0.5	-0.791100
41.925000	0.5	-0.790250
41.933333	0.5	-0.791450
41.941667	0.5	-0.793500
41.950000	0.5	-0.793050
41.958333	0.5	-0.793750
41.966667	0.5	-0.793750
41.975000	0.5	-0.791800
41.983333	0.5	-0.793950
41.991667	0.5	-0.794150
42.000000	0.5	-0.792800
42.008333	0.5	-0.792700
42.016667	0.5	-0.793100
42.025000	0.5	-0.794550
42.033333	0.5	-0.792550
42.041667	0.5	-0.792250
42.050000	0.5	-0.795650
42.058333	0.5	-0.793650
42.066667	0.5	-0.795400
42.075000	0.5	-0.797350
42.083333	0.5	-0.797800
42.091667	0.5	-0.794750
42.100000	0.5	-0.795400
42.108333	0.5	-0.792650
42.116667	0.5	-0.792900
42.125000	0.5	-0.791800
42.133333	0.5	-0.792150
42.141667	0.5	-0.794150
42.150000	0.5	-0.794550
42.158333	0.5	-0.793750
42.166667	0.5	-0.793600
42.175000	0.5	-0.793950
42.183333	0.5	-0.794000
42.191667	0.5	-0.794550
42.200000	0.5	-0.797700
42.208333	0.5	-0.793850
42.216667	0.5	-0.793300
42.225000	0.5	-0.795350
42.233333	0.5	-0.796300
42.241667	0.5	-0.796200
42.250000	0.5	-0.795500
42.258333	0.5	-0.797050
42.266667	0.5	-0.798300
42.275000	0.5	-0.798150
42.283333	0.5	-0.797450
42.291667	0.5	-0.797500
42.300000	0.5	-0.798100
42.308333	0.5	-0.800450
42.316667	0.5	-0.802650
42.325000	0.5	-0.801600
42.333333	0.5	-0.801950
42.341667	0.5	-0.801800
42.350000	0.5	-0.800200
42.358333	0.5	-0.799850
42.366667	0.5	-0.798900
42.375000	0.5	-0.799850
42.383333	0.5	-0.798800
42.391667	0.5	-0.798650
42.400000	0.5	-0.800800
42.408333	0.5	-0.800700
42.416667	0.5	-0.798950
42.425000	0.5	-0.799700
42.433333	0.5	-0.799400
42.441667	0.5	-0.800350
42.450000	0.5	-0.801700
42.458333	0.5	-0.802550
42.466667	0.5	-0.801300
42.475000	0.5	-0.802350
42.483333	0.5	-0.801150
42.491667	0.5	-0.800950
42.500000	0.5	-0.800900
42.508333	0.5	-0.803450
42.516667	0.5	-0.802400
42.525000	0.5	-0.802450
42.533333	0.5	-0.802300
42.541667	0.5	-0.802850
42.550000	0.5	-0.802400
42.558333	0.5	-0.804950
42.566667	0.5	-0.805200
42.575000	0.5	-0.806150
42.583333	0.5	-0.806100
42.591667	0.5	-0.805250
42.600000	0.5	-0.807350
42.608333	0.5	-0.804550
42.616667	0.5	-0.804550
42.625000	0.5	-0.804900
42.633333	0.5	-0.803600
42.641667	0.5	-0.803850
42.650000	0.5	-0.805100
42.658333	0.5	-0.805800
42.666667	0.5	-0.804650
42.675000	0.5	-0.803600
42.683333	0.5	-0.804650
42.691667	0.5	-0.805700
42.700000	0.5	-0.804550
42.708333	0.5	-0.806700
42.716667	0.5	-0.806000
42.725000	0.5	-0.804450
42.733333	0.5	-0.805700
42.741667	0.5	-0.806850
42.750000	0.5	-0.805700
42.758333	0.5	-0.807000
42.766667	0.5	-0.806800
42.775000	0.5	-0.806450
42.783333	0.5	-0.806350
42.791667	0.5	-0.806650
42.800000	0.5	-0.804100
42.808333	0.5	-0.806600
42.816667	0.5	-0.809850
42.825000	0.5	-0.810350
42.833333	0.5	-0.810650
42.841667	0.5	-0.810650
42.850000	0.5	-0.810650
42.858333	0.5	-0.810750
42.866667	0.5	-0.808150
42.875000	0.5	-0.807600
42.883333	0.5	-0.809650
42.891667	0.5	-0.806300
42.900000	0.5	-0.808300
42.908333	0.5	-0.808250
42.916667	0.5	-0.808650
42.925000	0.5	-0.810200
42.933333	0.5	-0.809100
42.941667	0.5	-0.808800
42.950000	0.5	-0.809450
42.958333	0.5	-0.811000
42.966667	0.5	-0.811850
42.975000	0.5	-0.810100
42.983333	0.5	-0.811400
42.991667	0.5	-0.811450
43.000000	0.5	-0.811950
43.008333	0.5	-0.811950
43.016667	0.5	-0.811900
43.025000	0.5	-0.812300
43.033333	0.5	-0.812700
43.041667	0.5	-0.812600
43.050000	0.5	-0.813850
43.058333	0.5	-0.810300
43.066667	0.5	-0.814600
43.075000	0.5	-0.816150
43.083333	0.5	-0.815500
43.091667	0.5	-0.815750
43.100000	0.5	-0.816000
43.108333	0.5	-0.816900
43.116667	0.5	-0.814800
43.125000	0.5	-0.813500
43.133333	0.5	-0.812950
43.141667	0.5	-0.813200
43.150000	0.5	-0.813900
43.158333	0.5	-0.812750
43.166667	0.5	-0.813650
43.175000	0.5	-0.816000
43.183333	0.5	-0.813800
43.191667	0.5	-0.812950
43.200000	0.5	-0.814350
43.208333	0.5	-0.814300
43.216667	0.5	-0.817000
43.225000	0.5	-0.819050
43.233333	0.5	-0.818250
43.241667	0.5	-0.819300
43.250000	0.5	-0.819150
43.258333	0.5	-0.816450
43.266667	0.5	-0.817400
43.275000	0.5	-0.818900
43.283333	0.5	-0.819150
43.291667	0.5	-0.820150
43.300000	0.5	-0.818300
43.308333	0.5	-0.818600
43.316667	0.5	-0.816800
43.325000	0.5	-0.819200
43.333333	0.5	-0.819550
43.341667	0.5	-0.821350
43.350000	0.5	-0.822000
43.358333	0.5	-0.822100
43.366667	0.5	-0.821950
43.375000	0.5	-0.820700
43.383333	0.5	-0.818300
43.391667	0.5	-0.819400
43.400000	0.5	-0.818800
43.408333	0.5	-0.818950
43.416667	0.5	-0.819300
43.425000	0.5	-0.819800
43.433333	0.5	-0.820800
43.441667	0.5	-0.820350
43.450000	0.5	-0.819800
43.458333	0.5	-0.820650
43.466667	0.5	-0.822500
43.475000	0.5	-0.823150
43.483333	0.5	-0.824250
43.491667	0.5	-0.822250
43.500000	0.5	-0.822000
43.508333	0.5	-0.822450
43.516667	0.5	-0.821450
43.525000	0.5	-0.824950
43.533333	0.5	-0.822300
43.541667	0.5	-0.824050
43.550000	0.5	-0.823900
43.558333	0.5	-0.822650
43.566667	0.5	-0.820950
43.575000	0.5	-0.822500
43.583333	0.5	-0.825050
43.591667	0.5	-0.825100
43.600000	0.5	-0.825400
43.608333	0.5	-0.824750
43.616667	0.5	-0.827700
43.625000	0.5	-0.825800
43.633333	0.5	-0.822450
43.641667	0.5	-0.824650
43.650000	0.5	-0.825400
43.658333	0.5	-0.822800
43.666667	0.5	-0.822850
43.675000	0.5	-0.823500
43.683333	0.5	-0.825250
43.691667	0.5	-0.825700
43.700000	0.5	-0.822500
