File Path	chrom://pc-9x9lfs2/ChromeleonLocal/Instrument Data/ICS-6000/Sequence/MD18-Full.seq/133.smp/ED_1.channel/ED_1.chm
Channel	ED_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	D-St8
Injection Number	35
Position	BA4
Comment	
Processing Method	Processing
Instrument Method	Starches_Martens et al. 2018
Type	Unknown
Status	Finished
Injection Date	30-1-2020
Injection Time	19:29:15
Injection Volume (µl)	10.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	70.000000
Data Points	8401
Detector	EDet1
Generating Data System	Chromeleon 7.2.9.11323
Exporting Data System	Chromeleon 7.2.9.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	nC
Signal Min.	-2.500600
Signal Max.	973.672265
Channel	ED_1
Driver Name	DC-6000
Channel Type	Evaluation
Min. Step (s)	0.5
Max. Step (s)	0.5
Average Step (s)	0.5

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (nC)
17.875000	0.5	-0.115450
17.883333	0.5	-0.123850
17.891667	0.5	-0.134200
17.900000	0.5	-0.142800
17.908333	0.5	-0.154700
17.916667	0.5	-0.163800
17.925000	0.5	-0.175500
17.933333	0.5	-0.191600
17.941667	0.5	-0.201000
17.950000	0.5	-0.210400
17.958333	0.5	-0.218750
17.966667	0.5	-0.227450
17.975000	0.5	-0.235300
17.983333	0.5	-0.239250
17.991667	0.5	-0.246100
18.000000	0.5	-0.249150
18.008333	0.5	-0.253050
18.016667	0.5	-0.256600
18.025000	0.5	-0.258100
18.033333	0.5	-0.261300
18.041667	0.5	-0.261900
18.050000	0.5	-0.260800
18.058333	0.5	-0.261150
18.066667	0.5	-0.259900
18.075000	0.5	-0.259950
18.083333	0.5	-0.258500
18.091667	0.5	-0.255800
18.100000	0.5	-0.254300
18.108333	0.5	-0.252850
18.116667	0.5	-0.250750
18.125000	0.5	-0.250600
18.133333	0.5	-0.248900
18.141667	0.5	-0.248500
18.150000	0.5	-0.248400
18.158333	0.5	-0.248550
18.166667	0.5	-0.249550
18.175000	0.5	-0.249300
18.183333	0.5	-0.254300
18.191667	0.5	-0.260700
18.200000	0.5	-0.265050
18.208333	0.5	-0.268750
18.216667	0.5	-0.274750
18.225000	0.5	-0.281750
18.233333	0.5	-0.286650
18.241667	0.5	-0.294100
18.250000	0.5	-0.301600
18.258333	0.5	-0.311100
18.266667	0.5	-0.317500
18.275000	0.5	-0.327350
18.283333	0.5	-0.335400
18.291667	0.5	-0.345250
18.300000	0.5	-0.355400
18.308333	0.5	-0.363650
18.316667	0.5	-0.370800
18.325000	0.5	-0.379350
18.333333	0.5	-0.386650
18.341667	0.5	-0.396000
18.350000	0.5	-0.402400
18.358333	0.5	-0.406600
18.366667	0.5	-0.412950
18.375000	0.5	-0.419700
18.383333	0.5	-0.424500
18.391667	0.5	-0.429500
18.400000	0.5	-0.434050
18.408333	0.5	-0.437450
18.416667	0.5	-0.441500
18.425000	0.5	-0.445000
18.433333	0.5	-0.446200
18.441667	0.5	-0.452100
18.450000	0.5	-0.453250
18.458333	0.5	-0.457700
18.466667	0.5	-0.457700
18.475000	0.5	-0.460500
18.483333	0.5	-0.460400
18.491667	0.5	-0.460650
18.500000	0.5	-0.460750
18.508333	0.5	-0.461550
18.516667	0.5	-0.462150
18.525000	0.5	-0.464800
18.533333	0.5	-0.466250
18.541667	0.5	-0.467350
18.550000	0.5	-0.468950
18.558333	0.5	-0.467450
18.566667	0.5	-0.469050
18.575000	0.5	-0.471200
18.583333	0.5	-0.472800
18.591667	0.5	-0.474250
18.600000	0.5	-0.477350
18.608333	0.5	-0.478650
18.616667	0.5	-0.478200
18.625000	0.5	-0.478600
18.633333	0.5	-0.478300
18.641667	0.5	-0.479150
18.650000	0.5	-0.480400
18.658333	0.5	-0.481700
18.666667	0.5	-0.480850
18.675000	0.5	-0.482900
18.683333	0.5	-0.481950
18.691667	0.5	-0.483150
18.700000	0.5	-0.485050
18.708333	0.5	-0.487550
18.716667	0.5	-0.487200
18.725000	0.5	-0.488900
18.733333	0.5	-0.489600
18.741667	0.5	-0.491200
18.750000	0.5	-0.487600
18.758333	0.5	-0.488400
18.766667	0.5	-0.488900
18.775000	0.5	-0.488400
18.783333	0.5	-0.488550
18.791667	0.5	-0.492100
18.800000	0.5	-0.491600
18.808333	0.5	-0.490900
18.816667	0.5	-0.490800
18.825000	0.5	-0.490100
18.833333	0.5	-0.491800
18.841667	0.5	-0.493200
18.850000	0.5	-0.492750
18.858333	0.5	-0.493500
18.866667	0.5	-0.492800
18.875000	0.5	-0.491650
18.883333	0.5	-0.491750
18.891667	0.5	-0.490850
18.900000	0.5	-0.488500
18.908333	0.5	-0.484950
18.916667	0.5	-0.483000
18.925000	0.5	-0.482350
18.933333	0.5	-0.480650
18.941667	0.5	-0.472650
18.950000	0.5	-0.471400
18.958333	0.5	-0.470800
18.966667	0.5	-0.464700
18.975000	0.5	-0.461800
18.983333	0.5	-0.457850
18.991667	0.5	-0.453650
19.000000	0.5	-0.448750
19.008333	0.5	-0.443000
19.016667	0.5	-0.439000
19.025000	0.5	-0.433550
19.033333	0.5	-0.430900
19.041667	0.5	-0.427900
19.050000	0.5	-0.423200
19.058333	0.5	-0.422000
19.066667	0.5	-0.419250
19.075000	0.5	-0.417850
19.083333	0.5	-0.413150
19.091667	0.5	-0.407800
19.100000	0.5	-0.405450
19.108333	0.5	-0.396350
19.116667	0.5	-0.381650
19.125000	0.5	-0.368100
19.133333	0.5	-0.348500
19.141667	0.5	-0.319400
19.150000	0.5	-0.278450
19.158333	0.5	-0.221750
19.166667	0.5	-0.148100
19.175000	0.5	-0.047350
19.183333	0.5	0.085450
19.191667	0.5	0.262100
19.200000	0.5	0.490900
19.208333	0.5	0.781900
19.216667	0.5	1.156850
19.225000	0.5	1.632200
19.233333	0.5	2.233200
19.241667	0.5	2.977800
19.250000	0.5	3.899000
19.258333	0.5	5.035400
19.266667	0.5	6.413200
19.275000	0.5	8.070150
19.283333	0.5	10.035950
19.291667	0.5	12.349100
19.300000	0.5	15.030600
19.308333	0.5	18.085400
19.316667	0.5	21.540650
19.325000	0.5	25.370050
19.333333	0.5	29.555200
19.341667	0.5	34.034301
19.350000	0.5	38.721251
19.358333	0.5	43.558951
19.366667	0.5	48.424851
19.375000	0.5	53.228401
19.383333	0.5	57.871251
19.391667	0.5	62.259501
19.400000	0.5	66.317601
19.408333	0.5	70.000651
19.416667	0.5	73.269951
19.425000	0.5	76.109851
19.433333	0.5	78.520501
19.441667	0.5	80.528051
19.450000	0.5	82.165051
19.458333	0.5	83.452451
19.466667	0.5	84.339901
19.475000	0.5	84.928451
19.483333	0.5	85.212751
19.491667	0.5	85.212201
19.500000	0.5	84.915451
19.508333	0.5	84.327051
19.516667	0.5	83.473601
19.525000	0.5	82.310451
19.533333	0.5	80.831151
19.541667	0.5	79.038351
19.550000	0.5	76.903651
19.558333	0.5	74.438651
19.566667	0.5	71.634701
19.575000	0.5	68.509001
19.583333	0.5	65.087551
19.591667	0.5	61.363851
19.600000	0.5	57.412751
19.608333	0.5	53.263051
19.616667	0.5	48.987551
19.625000	0.5	44.679251
19.633333	0.5	40.352051
19.641667	0.5	36.104851
19.650000	0.5	31.999250
19.658333	0.5	28.081000
19.666667	0.5	24.399000
19.675000	0.5	20.994950
19.683333	0.5	17.900950
19.691667	0.5	15.117000
19.700000	0.5	12.637900
19.708333	0.5	10.454300
19.716667	0.5	8.552850
19.725000	0.5	6.915150
19.733333	0.5	5.527850
19.741667	0.5	4.364200
19.750000	0.5	3.389050
19.758333	0.5	2.588450
19.766667	0.5	1.931850
19.775000	0.5	1.403100
19.783333	0.5	0.975650
19.791667	0.5	0.640350
19.800000	0.5	0.376750
19.808333	0.5	0.175800
19.816667	0.5	0.020800
19.825000	0.5	-0.088750
19.833333	0.5	-0.166000
19.841667	0.5	-0.219050
19.850000	0.5	-0.250300
19.858333	0.5	-0.267950
19.866667	0.5	-0.272150
19.875000	0.5	-0.269350
19.883333	0.5	-0.260500
19.891667	0.5	-0.246200
19.900000	0.5	-0.230450
19.908333	0.5	-0.215850
19.916667	0.5	-0.202650
19.925000	0.5	-0.190950
19.933333	0.5	-0.179350
19.941667	0.5	-0.175000
19.950000	0.5	-0.172650
19.958333	0.5	-0.177550
19.966667	0.5	-0.181750
19.975000	0.5	-0.194350
19.983333	0.5	-0.211600
19.991667	0.5	-0.232950
20.000000	0.5	-0.258750
20.008333	0.5	-0.282850
20.016667	0.5	-0.315500
20.025000	0.5	-0.345100
20.033333	0.5	-0.376200
20.041667	0.5	-0.409750
20.050000	0.5	-0.441950
20.058333	0.5	-0.475950
20.066667	0.5	-0.508550
20.075000	0.5	-0.538550
20.083333	0.5	-0.568900
20.091667	0.5	-0.594000
20.100000	0.5	-0.618450
20.108333	0.5	-0.638850
20.116667	0.5	-0.659300
20.125000	0.5	-0.679000
20.133333	0.5	-0.692250
20.141667	0.5	-0.702750
20.150000	0.5	-0.714200
20.158333	0.5	-0.718950
20.166667	0.5	-0.724500
20.175000	0.5	-0.727600
20.183333	0.5	-0.727800
20.191667	0.5	-0.724950
20.200000	0.5	-0.721900
20.208333	0.5	-0.715800
20.216667	0.5	-0.709300
20.225000	0.5	-0.699450
20.233333	0.5	-0.689800
20.241667	0.5	-0.679650
20.250000	0.5	-0.666600
20.258333	0.5	-0.653500
20.266667	0.5	-0.636650
20.275000	0.5	-0.622600
20.283333	0.5	-0.603950
20.291667	0.5	-0.585450
20.300000	0.5	-0.567100
20.308333	0.5	-0.551500
20.316667	0.5	-0.533300
20.325000	0.5	-0.520350
20.333333	0.5	-0.503250
20.341667	0.5	-0.490100
20.350000	0.5	-0.478500
20.358333	0.5	-0.467050
20.366667	0.5	-0.457550
20.375000	0.5	-0.452750
20.383333	0.5	-0.447850
20.391667	0.5	-0.447850
20.400000	0.5	-0.447650
20.408333	0.5	-0.449100
20.416667	0.5	-0.454000
20.425000	0.5	-0.460650
20.433333	0.5	-0.468950
20.441667	0.5	-0.478300
20.450000	0.5	-0.490150
20.458333	0.5	-0.504400
20.466667	0.5	-0.518800
20.475000	0.5	-0.532950
20.483333	0.5	-0.549300
20.491667	0.5	-0.569500
20.500000	0.5	-0.587300
20.508333	0.5	-0.604450
20.516667	0.5	-0.621250
20.525000	0.5	-0.638000
20.533333	0.5	-0.655700
20.541667	0.5	-0.668950
20.550000	0.5	-0.685850
20.558333	0.5	-0.699000
20.566667	0.5	-0.713300
20.575000	0.5	-0.726850
20.583333	0.5	-0.739650
20.591667	0.5	-0.751800
20.600000	0.5	-0.761300
20.608333	0.5	-0.771050
20.616667	0.5	-0.779600
20.625000	0.5	-0.785800
20.633333	0.5	-0.794000
20.641667	0.5	-0.800550
20.650000	0.5	-0.804550
20.658333	0.5	-0.809800
20.666667	0.5	-0.812600
20.675000	0.5	-0.815750
20.683333	0.5	-0.815950
20.691667	0.5	-0.818650
20.700000	0.5	-0.823000
20.708333	0.5	-0.821600
20.716667	0.5	-0.822350
20.725000	0.5	-0.821600
20.733333	0.5	-0.821200
20.741667	0.5	-0.821500
20.750000	0.5	-0.824350
20.758333	0.5	-0.824550
20.766667	0.5	-0.823850
20.775000	0.5	-0.823850
20.783333	0.5	-0.823600
20.791667	0.5	-0.822550
20.800000	0.5	-0.821200
20.808333	0.5	-0.821900
20.816667	0.5	-0.821800
20.825000	0.5	-0.820500
20.833333	0.5	-0.820450
20.841667	0.5	-0.822000
20.850000	0.5	-0.821150
20.858333	0.5	-0.823100
20.866667	0.5	-0.823200
20.875000	0.5	-0.822950
20.883333	0.5	-0.824800
20.891667	0.5	-0.825400
20.900000	0.5	-0.827800
20.908333	0.5	-0.828400
20.916667	0.5	-0.828250
20.925000	0.5	-0.830000
20.933333	0.5	-0.831200
20.941667	0.5	-0.832450
20.950000	0.5	-0.833550
20.958333	0.5	-0.834250
20.966667	0.5	-0.835750
20.975000	0.5	-0.837050
20.983333	0.5	-0.838800
20.991667	0.5	-0.838750
21.000000	0.5	-0.842500
21.008333	0.5	-0.845450
21.016667	0.5	-0.846400
21.025000	0.5	-0.849050
21.033333	0.5	-0.849250
21.041667	0.5	-0.852900
21.050000	0.5	-0.850650
21.058333	0.5	-0.850800
21.066667	0.5	-0.853000
21.075000	0.5	-0.854300
21.083333	0.5	-0.855250
21.091667	0.5	-0.856200
21.100000	0.5	-0.857450
21.108333	0.5	-0.858850
21.116667	0.5	-0.858600
21.125000	0.5	-0.860600
21.133333	0.5	-0.860500
21.141667	0.5	-0.861250
21.150000	0.5	-0.863850
21.158333	0.5	-0.862950
21.166667	0.5	-0.862500
21.175000	0.5	-0.862000
21.183333	0.5	-0.863700
21.191667	0.5	-0.862950
21.200000	0.5	-0.864250
21.208333	0.5	-0.864700
21.216667	0.5	-0.865100
21.225000	0.5	-0.864850
21.233333	0.5	-0.864500
21.241667	0.5	-0.863350
21.250000	0.5	-0.860800
21.258333	0.5	-0.862350
21.266667	0.5	-0.861900
21.275000	0.5	-0.860950
21.283333	0.5	-0.859000
21.291667	0.5	-0.860200
21.300000	0.5	-0.856600
21.308333	0.5	-0.852550
21.316667	0.5	-0.848800
21.325000	0.5	-0.847100
21.333333	0.5	-0.841650
21.341667	0.5	-0.838800
21.350000	0.5	-0.836450
21.358333	0.5	-0.832250
21.366667	0.5	-0.825550
21.375000	0.5	-0.820400
21.383333	0.5	-0.813800
21.391667	0.5	-0.809350
21.400000	0.5	-0.800950
21.408333	0.5	-0.796050
21.416667	0.5	-0.788050
21.425000	0.5	-0.778400
21.433333	0.5	-0.769050
21.441667	0.5	-0.760000
21.450000	0.5	-0.750200
21.458333	0.5	-0.740000
21.466667	0.5	-0.730000
21.475000	0.5	-0.722300
21.483333	0.5	-0.711600
21.491667	0.5	-0.702050
21.500000	0.5	-0.692300
21.508333	0.5	-0.683100
21.516667	0.5	-0.679500
21.525000	0.5	-0.674050
21.533333	0.5	-0.668700
21.541667	0.5	-0.666150
21.550000	0.5	-0.663950
21.558333	0.5	-0.661450
21.566667	0.5	-0.660300
21.575000	0.5	-0.662650
21.583333	0.5	-0.664800
21.591667	0.5	-0.670250
21.600000	0.5	-0.675100
21.608333	0.5	-0.681700
21.616667	0.5	-0.689850
21.625000	0.5	-0.697000
21.633333	0.5	-0.706550
21.641667	0.5	-0.716050
21.650000	0.5	-0.725150
21.658333	0.5	-0.736250
21.666667	0.5	-0.744250
21.675000	0.5	-0.753100
21.683333	0.5	-0.762700
21.691667	0.5	-0.771200
21.700000	0.5	-0.780250
21.708333	0.5	-0.787350
21.716667	0.5	-0.796250
21.725000	0.5	-0.802750
21.733333	0.5	-0.807000
21.741667	0.5	-0.813050
21.750000	0.5	-0.819800
21.758333	0.5	-0.821900
21.766667	0.5	-0.826950
21.775000	0.5	-0.832800
21.783333	0.5	-0.837250
21.791667	0.5	-0.841000
21.800000	0.5	-0.842650
21.808333	0.5	-0.846250
21.816667	0.5	-0.847300
21.825000	0.5	-0.846400
21.833333	0.5	-0.849350
21.841667	0.5	-0.851150
21.850000	0.5	-0.851150
21.858333	0.5	-0.853500
21.866667	0.5	-0.855050
21.875000	0.5	-0.856050
21.883333	0.5	-0.857750
21.891667	0.5	-0.858300
21.900000	0.5	-0.860600
21.908333	0.5	-0.863200
21.916667	0.5	-0.863850
21.925000	0.5	-0.864700
21.933333	0.5	-0.866900
21.941667	0.5	-0.867600
21.950000	0.5	-0.869900
21.958333	0.5	-0.872450
21.966667	0.5	-0.874250
21.975000	0.5	-0.873200
21.983333	0.5	-0.875300
21.991667	0.5	-0.877100
22.000000	0.5	-0.878000
22.008333	0.5	-0.878300
22.016667	0.5	-0.874700
22.025000	0.5	-0.878450
22.033333	0.5	-0.881050
22.041667	0.5	-0.880650
22.050000	0.5	-0.882150
22.058333	0.5	-0.880250
22.066667	0.5	-0.882700
22.075000	0.5	-0.880050
22.083333	0.5	-0.881600
22.091667	0.5	-0.878500
22.100000	0.5	-0.878600
22.108333	0.5	-0.877400
22.116667	0.5	-0.877450
22.125000	0.5	-0.876950
22.133333	0.5	-0.877450
22.141667	0.5	-0.877000
22.150000	0.5	-0.874450
22.158333	0.5	-0.872850
22.166667	0.5	-0.876500
22.175000	0.5	-0.875850
22.183333	0.5	-0.874450
22.191667	0.5	-0.876250
22.200000	0.5	-0.878050
22.208333	0.5	-0.876750
22.216667	0.5	-0.875550
22.225000	0.5	-0.875900
22.233333	0.5	-0.876550
22.241667	0.5	-0.876650
22.250000	0.5	-0.877450
22.258333	0.5	-0.875800
22.266667	0.5	-0.877300
22.275000	0.5	-0.876350
22.283333	0.5	-0.880000
22.291667	0.5	-0.884050
22.300000	0.5	-0.884850
22.308333	0.5	-0.886050
22.316667	0.5	-0.887200
22.325000	0.5	-0.889850
22.333333	0.5	-0.889750
22.341667	0.5	-0.889550
22.350000	0.5	-0.890800
22.358333	0.5	-0.891250
22.366667	0.5	-0.892450
22.375000	0.5	-0.894700
22.383333	0.5	-0.896050
22.391667	0.5	-0.897300
22.400000	0.5	-0.899850
22.408333	0.5	-0.900950
22.416667	0.5	-0.903950
22.425000	0.5	-0.904250
22.433333	0.5	-0.908000
22.441667	0.5	-0.908800
22.450000	0.5	-0.911400
22.458333	0.5	-0.911850
22.466667	0.5	-0.911900
22.475000	0.5	-0.912750
22.483333	0.5	-0.914750
22.491667	0.5	-0.916750
22.500000	0.5	-0.917350
22.508333	0.5	-0.919750
22.516667	0.5	-0.917700
22.525000	0.5	-0.917700
22.533333	0.5	-0.921000
22.541667	0.5	-0.921850
22.550000	0.5	-0.925200
22.558333	0.5	-0.926300
22.566667	0.5	-0.927700
22.575000	0.5	-0.927800
22.583333	0.5	-0.929750
22.591667	0.5	-0.926650
22.600000	0.5	-0.928400
22.608333	0.5	-0.929000
22.616667	0.5	-0.930050
22.625000	0.5	-0.930300
22.633333	0.5	-0.932250
22.641667	0.5	-0.933350
22.650000	0.5	-0.934250
22.658333	0.5	-0.935000
22.666667	0.5	-0.936400
22.675000	0.5	-0.937800
22.683333	0.5	-0.939200
22.691667	0.5	-0.937750
22.700000	0.5	-0.938950
22.708333	0.5	-0.940650
22.716667	0.5	-0.940350
22.725000	0.5	-0.940550
22.733333	0.5	-0.940800
22.741667	0.5	-0.942800
22.750000	0.5	-0.943750
22.758333	0.5	-0.943250
22.766667	0.5	-0.944150
22.775000	0.5	-0.945000
22.783333	0.5	-0.945000
22.791667	0.5	-0.944750
22.800000	0.5	-0.947650
22.808333	0.5	-0.947600
22.816667	0.5	-0.949050
22.825000	0.5	-0.950350
22.833333	0.5	-0.949300
22.841667	0.5	-0.947400
22.850000	0.5	-0.946750
22.858333	0.5	-0.946050
22.866667	0.5	-0.948950
22.875000	0.5	-0.946600
22.883333	0.5	-0.947900
22.891667	0.5	-0.949300
22.900000	0.5	-0.948200
22.908333	0.5	-0.948600
22.916667	0.5	-0.948350
22.925000	0.5	-0.950150
22.933333	0.5	-0.950250
22.941667	0.5	-0.949700
22.950000	0.5	-0.952450
22.958333	0.5	-0.951750
22.966667	0.5	-0.951750
22.975000	0.5	-0.951400
22.983333	0.5	-0.951050
22.991667	0.5	-0.951750
23.000000	0.5	-0.950000
23.008333	0.5	-0.949900
23.016667	0.5	-0.949600
23.025000	0.5	-0.948300
23.033333	0.5	-0.945450
23.041667	0.5	-0.943350
23.050000	0.5	-0.945550
23.058333	0.5	-0.942250
23.066667	0.5	-0.941250
23.075000	0.5	-0.937250
23.083333	0.5	-0.934900
23.091667	0.5	-0.932800
23.100000	0.5	-0.926050
23.108333	0.5	-0.922950
23.116667	0.5	-0.916750
23.125000	0.5	-0.911100
23.133333	0.5	-0.906350
23.141667	0.5	-0.900150
23.150000	0.5	-0.894500
23.158333	0.5	-0.887550
23.166667	0.5	-0.881750
23.175000	0.5	-0.874000
23.183333	0.5	-0.866050
23.191667	0.5	-0.861000
23.200000	0.5	-0.854300
23.208333	0.5	-0.849450
23.216667	0.5	-0.844700
23.225000	0.5	-0.839200
23.233333	0.5	-0.831200
23.241667	0.5	-0.825500
23.250000	0.5	-0.821650
23.258333	0.5	-0.819850
23.266667	0.5	-0.817150
23.275000	0.5	-0.815100
23.283333	0.5	-0.813450
23.291667	0.5	-0.814100
23.300000	0.5	-0.815150
23.308333	0.5	-0.818850
23.316667	0.5	-0.823800
23.325000	0.5	-0.828250
23.333333	0.5	-0.831650
23.341667	0.5	-0.837050
23.350000	0.5	-0.842700
23.358333	0.5	-0.847650
23.366667	0.5	-0.853700
23.375000	0.5	-0.859300
23.383333	0.5	-0.865350
23.391667	0.5	-0.871700
23.400000	0.5	-0.878500
23.408333	0.5	-0.886350
23.416667	0.5	-0.891850
23.425000	0.5	-0.896400
23.433333	0.5	-0.901600
23.441667	0.5	-0.906350
23.450000	0.5	-0.909300
23.458333	0.5	-0.914900
23.466667	0.5	-0.917700
23.475000	0.5	-0.921650
23.483333	0.5	-0.923900
23.491667	0.5	-0.925850
23.500000	0.5	-0.926950
23.508333	0.5	-0.927200
23.516667	0.5	-0.928600
23.525000	0.5	-0.928450
23.533333	0.5	-0.927500
23.541667	0.5	-0.925800
23.550000	0.5	-0.925450
23.558333	0.5	-0.926750
23.566667	0.5	-0.926250
23.575000	0.5	-0.927400
23.583333	0.5	-0.927150
23.591667	0.5	-0.926700
23.600000	0.5	-0.927250
23.608333	0.5	-0.925750
23.616667	0.5	-0.923350
23.625000	0.5	-0.924000
23.633333	0.5	-0.922350
23.641667	0.5	-0.923150
23.650000	0.5	-0.923650
23.658333	0.5	-0.926150
23.666667	0.5	-0.927850
23.675000	0.5	-0.927600
23.683333	0.5	-0.929550
23.691667	0.5	-0.930100
23.700000	0.5	-0.932550
23.708333	0.5	-0.935300
23.716667	0.5	-0.936050
23.725000	0.5	-0.937350
23.733333	0.5	-0.938200
23.741667	0.5	-0.939650
23.750000	0.5	-0.942400
23.758333	0.5	-0.942000
23.766667	0.5	-0.943850
23.775000	0.5	-0.945750
23.783333	0.5	-0.945450
23.791667	0.5	-0.945950
23.800000	0.5	-0.949300
23.808333	0.5	-0.948550
23.816667	0.5	-0.950050
23.825000	0.5	-0.952250
23.833333	0.5	-0.952000
23.841667	0.5	-0.952200
23.850000	0.5	-0.952000
23.858333	0.5	-0.951850
23.866667	0.5	-0.949600
23.875000	0.5	-0.947350
23.883333	0.5	-0.946500
23.891667	0.5	-0.945300
23.900000	0.5	-0.942300
23.908333	0.5	-0.944850
23.916667	0.5	-0.944100
23.925000	0.5	-0.942800
23.933333	0.5	-0.942400
23.941667	0.5	-0.939750
23.950000	0.5	-0.940400
23.958333	0.5	-0.939300
23.966667	0.5	-0.939400
23.975000	0.5	-0.938700
23.983333	0.5	-0.938350
23.991667	0.5	-0.937900
24.000000	0.5	-0.940800
24.008333	0.5	-0.940850
24.016667	0.5	-0.940150
24.025000	0.5	-0.939950
24.033333	0.5	-0.941250
24.041667	0.5	-0.941750
24.050000	0.5	-0.942000
24.058333	0.5	-0.941550
24.066667	0.5	-0.941900
24.075000	0.5	-0.945850
24.083333	0.5	-0.948850
24.091667	0.5	-0.950800
24.100000	0.5	-0.951300
24.108333	0.5	-0.955450
24.116667	0.5	-0.957200
24.125000	0.5	-0.956350
24.133333	0.5	-0.958900
24.141667	0.5	-0.959050
24.150000	0.5	-0.961000
24.158333	0.5	-0.963200
24.166667	0.5	-0.964750
24.175000	0.5	-0.968700
24.183333	0.5	-0.971050
24.191667	0.5	-0.973200
24.200000	0.5	-0.974650
24.208333	0.5	-0.974950
24.216667	0.5	-0.980000
24.225000	0.5	-0.979650
24.233333	0.5	-0.983700
24.241667	0.5	-0.987600
24.250000	0.5	-0.988350
24.258333	0.5	-0.987650
24.266667	0.5	-0.990100
24.275000	0.5	-0.991150
24.283333	0.5	-0.993350
24.291667	0.5	-0.992300
24.300000	0.5	-0.993700
24.308333	0.5	-0.993750
24.316667	0.5	-0.992150
24.325000	0.5	-0.994450
24.333333	0.5	-0.997050
24.341667	0.5	-0.998850
24.350000	0.5	-0.997050
24.358333	0.5	-0.999150
24.366667	0.5	-0.998050
24.375000	0.5	-0.998250
24.383333	0.5	-0.997800
24.391667	0.5	-0.997250
24.400000	0.5	-0.999550
24.408333	0.5	-0.998150
24.416667	0.5	-0.998550
24.425000	0.5	-0.999600
24.433333	0.5	-1.000850
24.441667	0.5	-1.000800
24.450000	0.5	-1.001500
24.458333	0.5	-1.001900
24.466667	0.5	-1.002850
24.475000	0.5	-1.003350
24.483333	0.5	-1.004100
24.491667	0.5	-1.004300
24.500000	0.5	-1.003950
24.508333	0.5	-1.005550
24.516667	0.5	-1.004350
24.525000	0.5	-1.006100
24.533333	0.5	-1.005250
24.541667	0.5	-1.005750
24.550000	0.5	-1.006950
24.558333	0.5	-1.006350
24.566667	0.5	-1.005500
24.575000	0.5	-1.003450
24.583333	0.5	-1.004550
24.591667	0.5	-1.005400
24.600000	0.5	-1.005600
24.608333	0.5	-1.004200
24.616667	0.5	-1.003350
24.625000	0.5	-1.002950
24.633333	0.5	-1.000100
24.641667	0.5	-0.996550
24.650000	0.5	-0.994500
24.658333	0.5	-0.993000
24.666667	0.5	-0.990650
24.675000	0.5	-0.988100
24.683333	0.5	-0.984400
24.691667	0.5	-0.981000
24.700000	0.5	-0.977050
24.708333	0.5	-0.973900
24.716667	0.5	-0.968800
24.725000	0.5	-0.964300
24.733333	0.5	-0.958200
24.741667	0.5	-0.955950
24.750000	0.5	-0.951950
24.758333	0.5	-0.945450
24.766667	0.5	-0.939400
24.775000	0.5	-0.934550
24.783333	0.5	-0.928800
24.791667	0.5	-0.924600
24.800000	0.5	-0.916850
24.808333	0.5	-0.911550
24.816667	0.5	-0.908750
24.825000	0.5	-0.903850
24.833333	0.5	-0.898700
24.841667	0.5	-0.897700
24.850000	0.5	-0.896900
24.858333	0.5	-0.895700
24.866667	0.5	-0.897850
24.875000	0.5	-0.895800
24.883333	0.5	-0.899700
24.891667	0.5	-0.901150
24.900000	0.5	-0.900900
24.908333	0.5	-0.905300
24.916667	0.5	-0.908850
24.925000	0.5	-0.912800
24.933333	0.5	-0.920700
24.941667	0.5	-0.925400
24.950000	0.5	-0.932150
24.958333	0.5	-0.937050
24.966667	0.5	-0.942400
24.975000	0.5	-0.949450
24.983333	0.5	-0.954850
24.991667	0.5	-0.962500
25.000000	0.5	-0.966950
25.008333	0.5	-0.972700
25.016667	0.5	-0.977600
25.025000	0.5	-0.983350
25.033333	0.5	-0.985350
25.041667	0.5	-0.987150
25.050000	0.5	-0.989150
25.058333	0.5	-0.993000
25.066667	0.5	-0.997150
25.075000	0.5	-0.997050
25.083333	0.5	-0.997250
25.091667	0.5	-0.998800
25.100000	0.5	-1.002100
25.108333	0.5	-1.002850
25.116667	0.5	-1.005100
25.125000	0.5	-1.002750
25.133333	0.5	-1.004150
25.141667	0.5	-1.004150
25.150000	0.5	-1.002350
25.158333	0.5	-1.001050
25.166667	0.5	-0.999000
25.175000	0.5	-0.999550
25.183333	0.5	-0.998600
25.191667	0.5	-0.997800
25.200000	0.5	-1.001000
25.208333	0.5	-0.998150
25.216667	0.5	-0.998000
25.225000	0.5	-0.998000
25.233333	0.5	-0.997800
25.241667	0.5	-0.998400
25.250000	0.5	-0.998200
25.258333	0.5	-1.001350
25.266667	0.5	-1.001550
25.275000	0.5	-1.001200
25.283333	0.5	-0.999950
25.291667	0.5	-0.999150
25.300000	0.5	-0.999650
25.308333	0.5	-1.000900
25.316667	0.5	-1.000600
25.325000	0.5	-1.000150
25.333333	0.5	-0.999600
25.341667	0.5	-0.998200
25.350000	0.5	-1.001850
25.358333	0.5	-1.002350
25.366667	0.5	-1.004750
25.375000	0.5	-1.003700
25.383333	0.5	-1.005150
25.391667	0.5	-1.004750
