File Path	chrom://pc-9x9lfs2/ChromeleonLocal/Instrument Data/ICS-6000/Sequence/MD18-Full.seq/264.smp/ED_1.channel/ED_1.chm
Channel	ED_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	D-St7
Injection Number	4
Position	BA3
Comment	
Processing Method	Processing
Instrument Method	Starches_Martens et al. 2018
Type	Unknown
Status	Finished
Injection Date	28-1-2020
Injection Time	21:40:31
Injection Volume (µl)	10.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	70.000000
Data Points	8401
Detector	EDet1
Generating Data System	Chromeleon 7.2.9.11323
Exporting Data System	Chromeleon 7.2.9.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	nC
Signal Min.	-1.515700
Signal Max.	1.026.175915
Channel	ED_1
Driver Name	DC-6000
Channel Type	Evaluation
Min. Step (s)	0.5
Max. Step (s)	0.5
Average Step (s)	0.5

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (nC)
35.191667	0.5	-0.677550
35.200000	0.5	-0.676600
35.208333	0.5	-0.676550
35.216667	0.5	-0.678350
35.225000	0.5	-0.675800
35.233333	0.5	-0.675250
35.241667	0.5	-0.675650
35.250000	0.5	-0.675900
35.258333	0.5	-0.677700
35.266667	0.5	-0.678500
35.275000	0.5	-0.679500
35.283333	0.5	-0.679750
35.291667	0.5	-0.680250
35.300000	0.5	-0.677700
35.308333	0.5	-0.678900
35.316667	0.5	-0.677100
35.325000	0.5	-0.676650
35.333333	0.5	-0.677500
35.341667	0.5	-0.676550
35.350000	0.5	-0.680150
35.358333	0.5	-0.679450
35.366667	0.5	-0.678700
35.375000	0.5	-0.680050
35.383333	0.5	-0.679250
35.391667	0.5	-0.680200
35.400000	0.5	-0.680650
35.408333	0.5	-0.682450
35.416667	0.5	-0.683300
35.425000	0.5	-0.683300
35.433333	0.5	-0.684550
35.441667	0.5	-0.685250
35.450000	0.5	-0.686250
35.458333	0.5	-0.686150
35.466667	0.5	-0.686600
35.475000	0.5	-0.685600
35.483333	0.5	-0.685550
35.491667	0.5	-0.685100
35.500000	0.5	-0.686050
35.508333	0.5	-0.687550
35.516667	0.5	-0.688700
35.525000	0.5	-0.687150
35.533333	0.5	-0.687600
35.541667	0.5	-0.687950
35.550000	0.5	-0.686150
35.558333	0.5	-0.684700
35.566667	0.5	-0.684650
35.575000	0.5	-0.686300
35.583333	0.5	-0.684100
35.591667	0.5	-0.685900
35.600000	0.5	-0.685000
35.608333	0.5	-0.684850
35.616667	0.5	-0.686050
35.625000	0.5	-0.685900
35.633333	0.5	-0.685300
35.641667	0.5	-0.685950
35.650000	0.5	-0.684850
35.658333	0.5	-0.686400
35.666667	0.5	-0.685250
35.675000	0.5	-0.684300
35.683333	0.5	-0.685300
35.691667	0.5	-0.687350
35.700000	0.5	-0.687550
35.708333	0.5	-0.685400
35.716667	0.5	-0.686550
35.725000	0.5	-0.687150
35.733333	0.5	-0.686850
35.741667	0.5	-0.685650
35.750000	0.5	-0.682950
35.758333	0.5	-0.684300
35.766667	0.5	-0.686100
35.775000	0.5	-0.688300
35.783333	0.5	-0.687350
35.791667	0.5	-0.687650
35.800000	0.5	-0.687650
35.808333	0.5	-0.686050
35.816667	0.5	-0.685850
35.825000	0.5	-0.685500
35.833333	0.5	-0.684600
35.841667	0.5	-0.686200
35.850000	0.5	-0.684550
35.858333	0.5	-0.685100
35.866667	0.5	-0.687000
35.875000	0.5	-0.686300
35.883333	0.5	-0.686400
35.891667	0.5	-0.687850
35.900000	0.5	-0.687950
35.908333	0.5	-0.689050
35.916667	0.5	-0.688000
35.925000	0.5	-0.690350
35.933333	0.5	-0.689350
35.941667	0.5	-0.690350
35.950000	0.5	-0.689900
35.958333	0.5	-0.690250
35.966667	0.5	-0.693100
35.975000	0.5	-0.691200
35.983333	0.5	-0.690900
35.991667	0.5	-0.691300
36.000000	0.5	-0.691050
36.008333	0.5	-0.690200
36.016667	0.5	-0.691450
36.025000	0.5	-0.694500
36.033333	0.5	-0.693550
36.041667	0.5	-0.692650
36.050000	0.5	-0.692750
36.058333	0.5	-0.693650
36.066667	0.5	-0.692900
36.075000	0.5	-0.689400
36.083333	0.5	-0.692000
36.091667	0.5	-0.692600
36.100000	0.5	-0.690300
36.108333	0.5	-0.691300
36.116667	0.5	-0.691750
36.125000	0.5	-0.691450
36.133333	0.5	-0.691150
36.141667	0.5	-0.689300
36.150000	0.5	-0.691050
36.158333	0.5	-0.691250
36.166667	0.5	-0.692950
36.175000	0.5	-0.693200
36.183333	0.5	-0.692100
36.191667	0.5	-0.693400
36.200000	0.5	-0.693050
36.208333	0.5	-0.693750
36.216667	0.5	-0.694200
36.225000	0.5	-0.695250
36.233333	0.5	-0.695000
36.241667	0.5	-0.696300
36.250000	0.5	-0.694100
36.258333	0.5	-0.692650
36.266667	0.5	-0.693600
36.275000	0.5	-0.694500
36.283333	0.5	-0.695850
36.291667	0.5	-0.698000
36.300000	0.5	-0.696450
36.308333	0.5	-0.697000
36.316667	0.5	-0.696050
36.325000	0.5	-0.693900
36.333333	0.5	-0.692800
36.341667	0.5	-0.691200
36.350000	0.5	-0.691200
36.358333	0.5	-0.689800
36.366667	0.5	-0.690050
36.375000	0.5	-0.689600
36.383333	0.5	-0.687350
36.391667	0.5	-0.686300
36.400000	0.5	-0.686150
36.408333	0.5	-0.684450
36.416667	0.5	-0.684100
36.425000	0.5	-0.681200
36.433333	0.5	-0.680900
36.441667	0.5	-0.678500
36.450000	0.5	-0.677100
36.458333	0.5	-0.675250
36.466667	0.5	-0.671900
36.475000	0.5	-0.669000
36.483333	0.5	-0.666900
36.491667	0.5	-0.663200
36.500000	0.5	-0.660550
36.508333	0.5	-0.659600
36.516667	0.5	-0.652900
36.525000	0.5	-0.652800
36.533333	0.5	-0.651250
36.541667	0.5	-0.648300
36.550000	0.5	-0.645050
36.558333	0.5	-0.643350
36.566667	0.5	-0.642600
36.575000	0.5	-0.638350
36.583333	0.5	-0.634250
36.591667	0.5	-0.630500
36.600000	0.5	-0.627900
36.608333	0.5	-0.624350
36.616667	0.5	-0.623500
36.625000	0.5	-0.619950
36.633333	0.5	-0.619200
36.641667	0.5	-0.618000
36.650000	0.5	-0.614000
36.658333	0.5	-0.613000
36.666667	0.5	-0.611750
36.675000	0.5	-0.612250
36.683333	0.5	-0.611550
36.691667	0.5	-0.609400
36.700000	0.5	-0.609100
36.708333	0.5	-0.608450
36.716667	0.5	-0.608850
36.725000	0.5	-0.608150
36.733333	0.5	-0.609150
36.741667	0.5	-0.609950
36.750000	0.5	-0.610850
36.758333	0.5	-0.609300
36.766667	0.5	-0.609200
36.775000	0.5	-0.609500
36.783333	0.5	-0.610000
36.791667	0.5	-0.614100
36.800000	0.5	-0.616700
36.808333	0.5	-0.615450
36.816667	0.5	-0.618550
36.825000	0.5	-0.619800
36.833333	0.5	-0.621400
36.841667	0.5	-0.622050
36.850000	0.5	-0.622850
36.858333	0.5	-0.625350
36.866667	0.5	-0.626100
36.875000	0.5	-0.628650
36.883333	0.5	-0.631050
36.891667	0.5	-0.632200
36.900000	0.5	-0.635850
36.908333	0.5	-0.638100
36.916667	0.5	-0.638400
36.925000	0.5	-0.643950
36.933333	0.5	-0.646700
36.941667	0.5	-0.649300
36.950000	0.5	-0.652100
36.958333	0.5	-0.653450
36.966667	0.5	-0.656350
36.975000	0.5	-0.658300
36.983333	0.5	-0.660700
36.991667	0.5	-0.663200
37.000000	0.5	-0.665600
37.008333	0.5	-0.667450
37.016667	0.5	-0.667200
37.025000	0.5	-0.669700
37.033333	0.5	-0.672300
37.041667	0.5	-0.677250
37.050000	0.5	-0.678450
37.058333	0.5	-0.679750
37.066667	0.5	-0.684450
37.075000	0.5	-0.683850
37.083333	0.5	-0.686300
37.091667	0.5	-0.685250
37.100000	0.5	-0.685950
37.108333	0.5	-0.689000
37.116667	0.5	-0.690250
37.125000	0.5	-0.693050
37.133333	0.5	-0.693800
37.141667	0.5	-0.695300
37.150000	0.5	-0.696750
37.158333	0.5	-0.697900
37.166667	0.5	-0.698550
37.175000	0.5	-0.699350
37.183333	0.5	-0.700450
37.191667	0.5	-0.703650
37.200000	0.5	-0.703000
37.208333	0.5	-0.704100
37.216667	0.5	-0.706550
37.225000	0.5	-0.706900
37.233333	0.5	-0.708900
37.241667	0.5	-0.709300
37.250000	0.5	-0.708800
37.258333	0.5	-0.709450
37.266667	0.5	-0.711300
37.275000	0.5	-0.711550
37.283333	0.5	-0.710600
37.291667	0.5	-0.712150
37.300000	0.5	-0.715550
37.308333	0.5	-0.714800
37.316667	0.5	-0.717950
37.325000	0.5	-0.718950
37.333333	0.5	-0.719450
37.341667	0.5	-0.718550
37.350000	0.5	-0.720300
37.358333	0.5	-0.719150
37.366667	0.5	-0.718500
37.375000	0.5	-0.718400
37.383333	0.5	-0.719150
37.391667	0.5	-0.719450
37.400000	0.5	-0.719450
37.408333	0.5	-0.720850
37.416667	0.5	-0.721600
37.425000	0.5	-0.721150
37.433333	0.5	-0.722250
37.441667	0.5	-0.723350
37.450000	0.5	-0.725300
37.458333	0.5	-0.725900
37.466667	0.5	-0.725850
37.475000	0.5	-0.725350
37.483333	0.5	-0.728000
37.491667	0.5	-0.728500
37.500000	0.5	-0.728350
37.508333	0.5	-0.726600
37.516667	0.5	-0.726750
37.525000	0.5	-0.727500
37.533333	0.5	-0.728400
37.541667	0.5	-0.724150
37.550000	0.5	-0.725250
37.558333	0.5	-0.727800
37.566667	0.5	-0.728850
37.575000	0.5	-0.729800
37.583333	0.5	-0.728050
37.591667	0.5	-0.729750
37.600000	0.5	-0.728700
37.608333	0.5	-0.727250
37.616667	0.5	-0.725700
37.625000	0.5	-0.727100
37.633333	0.5	-0.726600
37.641667	0.5	-0.727300
37.650000	0.5	-0.729400
37.658333	0.5	-0.729400
37.666667	0.5	-0.729750
37.675000	0.5	-0.728900
37.683333	0.5	-0.729700
37.691667	0.5	-0.728550
37.700000	0.5	-0.730900
37.708333	0.5	-0.730550
37.716667	0.5	-0.731000
37.725000	0.5	-0.730650
37.733333	0.5	-0.731050
37.741667	0.5	-0.731500
37.750000	0.5	-0.729300
37.758333	0.5	-0.733100
37.766667	0.5	-0.733100
37.775000	0.5	-0.731500
37.783333	0.5	-0.729750
37.791667	0.5	-0.731900
37.800000	0.5	-0.731750
37.808333	0.5	-0.733100
37.816667	0.5	-0.735150
37.825000	0.5	-0.736400
37.833333	0.5	-0.735250
37.841667	0.5	-0.735800
37.850000	0.5	-0.736300
37.858333	0.5	-0.734200
37.866667	0.5	-0.733250
37.875000	0.5	-0.732950
37.883333	0.5	-0.733800
37.891667	0.5	-0.733800
37.900000	0.5	-0.735850
37.908333	0.5	-0.735800
37.916667	0.5	-0.734850
37.925000	0.5	-0.734750
37.933333	0.5	-0.733250
37.941667	0.5	-0.735050
37.950000	0.5	-0.736350
37.958333	0.5	-0.736150
37.966667	0.5	-0.737300
37.975000	0.5	-0.738800
37.983333	0.5	-0.737900
37.991667	0.5	-0.737900
38.000000	0.5	-0.741700
38.008333	0.5	-0.740400
38.016667	0.5	-0.741350
38.025000	0.5	-0.740100
38.033333	0.5	-0.738500
38.041667	0.5	-0.739000
38.050000	0.5	-0.739150
38.058333	0.5	-0.738550
38.066667	0.5	-0.741300
38.075000	0.5	-0.743050
38.083333	0.5	-0.741900
38.091667	0.5	-0.743300
38.100000	0.5	-0.742400
38.108333	0.5	-0.743900
38.116667	0.5	-0.740750
38.125000	0.5	-0.741600
38.133333	0.5	-0.741650
38.141667	0.5	-0.741400
38.150000	0.5	-0.740950
38.158333	0.5	-0.741350
38.166667	0.5	-0.743900
38.175000	0.5	-0.743900
38.183333	0.5	-0.743500
38.191667	0.5	-0.742000
38.200000	0.5	-0.744700
38.208333	0.5	-0.745650
38.216667	0.5	-0.744700
38.225000	0.5	-0.744000
38.233333	0.5	-0.744400
38.241667	0.5	-0.744550
38.250000	0.5	-0.744150
38.258333	0.5	-0.746300
38.266667	0.5	-0.746500
38.275000	0.5	-0.746650
38.283333	0.5	-0.745550
38.291667	0.5	-0.745900
38.300000	0.5	-0.747700
38.308333	0.5	-0.744750
38.316667	0.5	-0.746250
38.325000	0.5	-0.747350
38.333333	0.5	-0.747850
38.341667	0.5	-0.747950
38.350000	0.5	-0.750500
38.358333	0.5	-0.748000
38.366667	0.5	-0.746900
38.375000	0.5	-0.745950
38.383333	0.5	-0.746300
38.391667	0.5	-0.744950
38.400000	0.5	-0.744600
38.408333	0.5	-0.744950
38.416667	0.5	-0.745750
38.425000	0.5	-0.745900
38.433333	0.5	-0.745750
38.441667	0.5	-0.745600
38.450000	0.5	-0.746000
38.458333	0.5	-0.745550
38.466667	0.5	-0.745950
38.475000	0.5	-0.746450
38.483333	0.5	-0.748100
38.491667	0.5	-0.748450
38.500000	0.5	-0.747650
38.508333	0.5	-0.748650
38.516667	0.5	-0.749250
38.525000	0.5	-0.747600
38.533333	0.5	-0.749100
38.541667	0.5	-0.749700
38.550000	0.5	-0.749250
38.558333	0.5	-0.747850
38.566667	0.5	-0.746900
38.575000	0.5	-0.748400
38.583333	0.5	-0.748200
38.591667	0.5	-0.748700
38.600000	0.5	-0.748900
38.608333	0.5	-0.748750
38.616667	0.5	-0.749500
38.625000	0.5	-0.746250
38.633333	0.5	-0.747000
38.641667	0.5	-0.745900
38.650000	0.5	-0.745250
38.658333	0.5	-0.746400
38.666667	0.5	-0.746850
38.675000	0.5	-0.748900
38.683333	0.5	-0.747800
38.691667	0.5	-0.747200
38.700000	0.5	-0.747750
38.708333	0.5	-0.747150
38.716667	0.5	-0.749850
38.725000	0.5	-0.749350
38.733333	0.5	-0.750300
38.741667	0.5	-0.751400
38.750000	0.5	-0.750650
38.758333	0.5	-0.750050
38.766667	0.5	-0.749400
38.775000	0.5	-0.750950
38.783333	0.5	-0.753750
38.791667	0.5	-0.751600
38.800000	0.5	-0.751000
38.808333	0.5	-0.750450
38.816667	0.5	-0.748700
38.825000	0.5	-0.750550
38.833333	0.5	-0.752350
38.841667	0.5	-0.754550
38.850000	0.5	-0.753700
38.858333	0.5	-0.754850
38.866667	0.5	-0.755650
38.875000	0.5	-0.755150
38.883333	0.5	-0.752800
38.891667	0.5	-0.752700
38.900000	0.5	-0.752750
38.908333	0.5	-0.752000
38.916667	0.5	-0.751250
38.925000	0.5	-0.753750
38.933333	0.5	-0.753400
38.941667	0.5	-0.756100
38.950000	0.5	-0.753700
38.958333	0.5	-0.754950
38.966667	0.5	-0.754350
38.975000	0.5	-0.755300
38.983333	0.5	-0.757950
38.991667	0.5	-0.758250
39.000000	0.5	-0.757400
39.008333	0.5	-0.757800
39.016667	0.5	-0.758150
39.025000	0.5	-0.758700
39.033333	0.5	-0.758850
39.041667	0.5	-0.757350
39.050000	0.5	-0.758700
39.058333	0.5	-0.757550
39.066667	0.5	-0.758050
39.075000	0.5	-0.756700
39.083333	0.5	-0.756850
39.091667	0.5	-0.758650
39.100000	0.5	-0.759850
39.108333	0.5	-0.759850
39.116667	0.5	-0.759400
39.125000	0.5	-0.760450
39.133333	0.5	-0.758600
39.141667	0.5	-0.757850
39.150000	0.5	-0.758450
39.158333	0.5	-0.757350
39.166667	0.5	-0.757650
39.175000	0.5	-0.758500
39.183333	0.5	-0.759300
39.191667	0.5	-0.759450
39.200000	0.5	-0.758400
39.208333	0.5	-0.760250
39.216667	0.5	-0.760000
39.225000	0.5	-0.760450
39.233333	0.5	-0.761000
39.241667	0.5	-0.760750
39.250000	0.5	-0.760000
39.258333	0.5	-0.761400
39.266667	0.5	-0.760300
39.275000	0.5	-0.760650
39.283333	0.5	-0.762850
39.291667	0.5	-0.760450
39.300000	0.5	-0.761350
39.308333	0.5	-0.760200
39.316667	0.5	-0.761250
39.325000	0.5	-0.762250
39.333333	0.5	-0.761300
39.341667	0.5	-0.761000
39.350000	0.5	-0.762650
39.358333	0.5	-0.762350
39.366667	0.5	-0.762700
39.375000	0.5	-0.762500
39.383333	0.5	-0.763100
39.391667	0.5	-0.759300
39.400000	0.5	-0.759900
39.408333	0.5	-0.761400
39.416667	0.5	-0.760000
39.425000	0.5	-0.760500
39.433333	0.5	-0.759750
39.441667	0.5	-0.758350
39.450000	0.5	-0.760350
39.458333	0.5	-0.758550
39.466667	0.5	-0.757400
39.475000	0.5	-0.758150
39.483333	0.5	-0.758450
39.491667	0.5	-0.758300
39.500000	0.5	-0.758800
39.508333	0.5	-0.757800
39.516667	0.5	-0.758250
39.525000	0.5	-0.758400
39.533333	0.5	-0.756700
39.541667	0.5	-0.754150
39.550000	0.5	-0.754100
39.558333	0.5	-0.752800
39.566667	0.5	-0.753000
39.575000	0.5	-0.751350
39.583333	0.5	-0.748650
39.591667	0.5	-0.748200
39.600000	0.5	-0.749500
39.608333	0.5	-0.746600
39.616667	0.5	-0.747250
39.625000	0.5	-0.744100
39.633333	0.5	-0.745550
39.641667	0.5	-0.742550
39.650000	0.5	-0.741050
39.658333	0.5	-0.738000
39.666667	0.5	-0.737400
39.675000	0.5	-0.735450
39.683333	0.5	-0.734250
39.691667	0.5	-0.731950
39.700000	0.5	-0.731200
39.708333	0.5	-0.731500
39.716667	0.5	-0.730150
39.725000	0.5	-0.728650
39.733333	0.5	-0.727700
39.741667	0.5	-0.728350
39.750000	0.5	-0.726850
39.758333	0.5	-0.729750
39.766667	0.5	-0.730700
39.775000	0.5	-0.729850
39.783333	0.5	-0.727500
39.791667	0.5	-0.727550
39.800000	0.5	-0.727600
39.808333	0.5	-0.727600
39.816667	0.5	-0.728400
39.825000	0.5	-0.726650
39.833333	0.5	-0.726350
39.841667	0.5	-0.726250
39.850000	0.5	-0.725600
39.858333	0.5	-0.730550
39.866667	0.5	-0.731050
39.875000	0.5	-0.731700
39.883333	0.5	-0.732750
39.891667	0.5	-0.733200
39.900000	0.5	-0.735800
39.908333	0.5	-0.734000
39.916667	0.5	-0.735650
39.925000	0.5	-0.735650
39.933333	0.5	-0.736000
39.941667	0.5	-0.738650
39.950000	0.5	-0.740800
39.958333	0.5	-0.741950
39.966667	0.5	-0.742100
39.975000	0.5	-0.743300
39.983333	0.5	-0.746650
39.991667	0.5	-0.746500
40.000000	0.5	-0.750550
40.008333	0.5	-0.752200
40.016667	0.5	-0.753850
40.025000	0.5	-0.756850
40.033333	0.5	-0.756850
40.041667	0.5	-0.759050
40.050000	0.5	-0.759900
40.058333	0.5	-0.761550
40.066667	0.5	-0.761950
40.075000	0.5	-0.764050
40.083333	0.5	-0.765100
40.091667	0.5	-0.766100
40.100000	0.5	-0.764300
40.108333	0.5	-0.766600
40.116667	0.5	-0.769400
40.125000	0.5	-0.771100
40.133333	0.5	-0.771650
40.141667	0.5	-0.772850
40.150000	0.5	-0.774350
40.158333	0.5	-0.773550
40.166667	0.5	-0.773900
40.175000	0.5	-0.774700
40.183333	0.5	-0.774700
40.191667	0.5	-0.774550
40.200000	0.5	-0.775950
40.208333	0.5	-0.777950
40.216667	0.5	-0.777700
40.225000	0.5	-0.777400
40.233333	0.5	-0.778100
40.241667	0.5	-0.779200
40.250000	0.5	-0.780650
40.258333	0.5	-0.780800
40.266667	0.5	-0.782000
40.275000	0.5	-0.781000
40.283333	0.5	-0.782850
40.291667	0.5	-0.783050
40.300000	0.5	-0.782900
40.308333	0.5	-0.782950
40.316667	0.5	-0.783950
40.325000	0.5	-0.782200
40.333333	0.5	-0.783150
40.341667	0.5	-0.783900
40.350000	0.5	-0.784000
40.358333	0.5	-0.781900
40.366667	0.5	-0.785400
40.375000	0.5	-0.785950
40.383333	0.5	-0.787150
40.391667	0.5	-0.787500
40.400000	0.5	-0.787750
40.408333	0.5	-0.788900
40.416667	0.5	-0.787350
40.425000	0.5	-0.784450
40.433333	0.5	-0.785000
40.441667	0.5	-0.784200
40.450000	0.5	-0.785700
40.458333	0.5	-0.787200
40.466667	0.5	-0.786050
40.475000	0.5	-0.787350
40.483333	0.5	-0.788150
40.491667	0.5	-0.787450
40.500000	0.5	-0.788700
40.508333	0.5	-0.788500
40.516667	0.5	-0.790200
40.525000	0.5	-0.789950
40.533333	0.5	-0.791150
40.541667	0.5	-0.790900
40.550000	0.5	-0.791450
40.558333	0.5	-0.790200
40.566667	0.5	-0.791350
40.575000	0.5	-0.791800
40.583333	0.5	-0.794900
40.591667	0.5	-0.792800
40.600000	0.5	-0.791300
40.608333	0.5	-0.789750
40.616667	0.5	-0.792200
40.625000	0.5	-0.791650
40.633333	0.5	-0.794250
40.641667	0.5	-0.794650
40.650000	0.5	-0.794900
40.658333	0.5	-0.795900
40.666667	0.5	-0.794550
40.675000	0.5	-0.793250
40.683333	0.5	-0.792450
40.691667	0.5	-0.792250
40.700000	0.5	-0.793150
40.708333	0.5	-0.792950
40.716667	0.5	-0.793900
40.725000	0.5	-0.793950
40.733333	0.5	-0.794150
40.741667	0.5	-0.795150
40.750000	0.5	-0.793800
40.758333	0.5	-0.795150
40.766667	0.5	-0.795250
40.775000	0.5	-0.796450
40.783333	0.5	-0.798800
40.791667	0.5	-0.798300
40.800000	0.5	-0.797600
40.808333	0.5	-0.798600
40.816667	0.5	-0.797100
40.825000	0.5	-0.799100
40.833333	0.5	-0.799300
40.841667	0.5	-0.799400
40.850000	0.5	-0.798750
40.858333	0.5	-0.798050
40.866667	0.5	-0.797150
40.875000	0.5	-0.796400
40.883333	0.5	-0.799800
40.891667	0.5	-0.799750
40.900000	0.5	-0.801650
40.908333	0.5	-0.801100
40.916667	0.5	-0.800850
40.925000	0.5	-0.800000
40.933333	0.5	-0.798200
40.941667	0.5	-0.799650
40.950000	0.5	-0.796500
40.958333	0.5	-0.798250
40.966667	0.5	-0.798400
40.975000	0.5	-0.797500
40.983333	0.5	-0.801250
40.991667	0.5	-0.798950
41.000000	0.5	-0.798350
41.008333	0.5	-0.799000
41.016667	0.5	-0.798850
41.025000	0.5	-0.801350
41.033333	0.5	-0.800350
41.041667	0.5	-0.802700
41.050000	0.5	-0.802950
41.058333	0.5	-0.804600
41.066667	0.5	-0.805500
41.075000	0.5	-0.803400
41.083333	0.5	-0.803750
41.091667	0.5	-0.804300
41.100000	0.5	-0.802650
41.108333	0.5	-0.804000
41.116667	0.5	-0.804400
41.125000	0.5	-0.802000
41.133333	0.5	-0.803350
41.141667	0.5	-0.804650
41.150000	0.5	-0.804450
41.158333	0.5	-0.804700
41.166667	0.5	-0.804600
41.175000	0.5	-0.804850
41.183333	0.5	-0.802650
41.191667	0.5	-0.804150
41.200000	0.5	-0.803550
41.208333	0.5	-0.803600
41.216667	0.5	-0.803150
41.225000	0.5	-0.803800
41.233333	0.5	-0.803650
41.241667	0.5	-0.804350
41.250000	0.5	-0.804100
41.258333	0.5	-0.803800
41.266667	0.5	-0.804350
41.275000	0.5	-0.805600
41.283333	0.5	-0.806050
41.291667	0.5	-0.805550
41.300000	0.5	-0.804800
41.308333	0.5	-0.805400
41.316667	0.5	-0.806600
41.325000	0.5	-0.806650
41.333333	0.5	-0.806200
41.341667	0.5	-0.806150
41.350000	0.5	-0.807400
41.358333	0.5	-0.808150
41.366667	0.5	-0.808550
41.375000	0.5	-0.807100
41.383333	0.5	-0.806450
41.391667	0.5	-0.809350
41.400000	0.5	-0.811150
41.408333	0.5	-0.810450
41.416667	0.5	-0.810300
41.425000	0.5	-0.812600
41.433333	0.5	-0.809400
41.441667	0.5	-0.809600
41.450000	0.5	-0.809350
41.458333	0.5	-0.807250
41.466667	0.5	-0.806650
41.475000	0.5	-0.807650
41.483333	0.5	-0.807350
41.491667	0.5	-0.809050
41.500000	0.5	-0.809000
41.508333	0.5	-0.806600
41.516667	0.5	-0.809050
41.525000	0.5	-0.808500
41.533333	0.5	-0.809950
41.541667	0.5	-0.810250
41.550000	0.5	-0.811500
41.558333	0.5	-0.811500
41.566667	0.5	-0.811450
41.575000	0.5	-0.811750
41.583333	0.5	-0.810150
41.591667	0.5	-0.811800
41.600000	0.5	-0.813950
41.608333	0.5	-0.813000
41.616667	0.5	-0.810200
41.625000	0.5	-0.810350
41.633333	0.5	-0.809700
41.641667	0.5	-0.810350
41.650000	0.5	-0.814000
41.658333	0.5	-0.813200
41.666667	0.5	-0.813250
41.675000	0.5	-0.815350
41.683333	0.5	-0.814450
41.691667	0.5	-0.812750
41.700000	0.5	-0.812500
41.708333	0.5	-0.813300
41.716667	0.5	-0.813500
41.725000	0.5	-0.812050
41.733333	0.5	-0.813100
41.741667	0.5	-0.813250
41.750000	0.5	-0.814200
41.758333	0.5	-0.813900
41.766667	0.5	-0.814200
41.775000	0.5	-0.815150
41.783333	0.5	-0.814400
41.791667	0.5	-0.815350
41.800000	0.5	-0.815300
41.808333	0.5	-0.815050
41.816667	0.5	-0.816550
41.825000	0.5	-0.816000
41.833333	0.5	-0.816850
41.841667	0.5	-0.817450
41.850000	0.5	-0.818300
41.858333	0.5	-0.816850
41.866667	0.5	-0.817000
41.875000	0.5	-0.817500
41.883333	0.5	-0.817450
41.891667	0.5	-0.815150
41.900000	0.5	-0.818450
41.908333	0.5	-0.819850
41.916667	0.5	-0.819400
41.925000	0.5	-0.820650
41.933333	0.5	-0.819050
41.941667	0.5	-0.821400
41.950000	0.5	-0.817950
41.958333	0.5	-0.817250
41.966667	0.5	-0.817100
41.975000	0.5	-0.819200
41.983333	0.5	-0.818950
41.991667	0.5	-0.817250
42.000000	0.5	-0.819000
42.008333	0.5	-0.818550
42.016667	0.5	-0.819450
42.025000	0.5	-0.817600
42.033333	0.5	-0.818450
42.041667	0.5	-0.818650
42.050000	0.5	-0.820850
42.058333	0.5	-0.823100
42.066667	0.5	-0.823300
42.075000	0.5	-0.823300
42.083333	0.5	-0.823250
42.091667	0.5	-0.822350
42.100000	0.5	-0.823050
42.108333	0.5	-0.823200
42.116667	0.5	-0.822600
42.125000	0.5	-0.822700
42.133333	0.5	-0.821500
42.141667	0.5	-0.822500
42.150000	0.5	-0.819900
42.158333	0.5	-0.822100
42.166667	0.5	-0.823100
42.175000	0.5	-0.824800
42.183333	0.5	-0.824350
42.191667	0.5	-0.826700
42.200000	0.5	-0.825900
42.208333	0.5	-0.822500
42.216667	0.5	-0.823600
42.225000	0.5	-0.822750
42.233333	0.5	-0.821500
42.241667	0.5	-0.821350
42.250000	0.5	-0.822450
42.258333	0.5	-0.821800
42.266667	0.5	-0.824050
42.275000	0.5	-0.822700
42.283333	0.5	-0.820700
42.291667	0.5	-0.822300
42.300000	0.5	-0.823900
42.308333	0.5	-0.824150
42.316667	0.5	-0.824150
42.325000	0.5	-0.823500
42.333333	0.5	-0.823700
42.341667	0.5	-0.825700
42.350000	0.5	-0.825450
42.358333	0.5	-0.823750
42.366667	0.5	-0.823900
42.375000	0.5	-0.825900
42.383333	0.5	-0.825750
42.391667	0.5	-0.824300
42.400000	0.5	-0.823700
42.408333	0.5	-0.826050
42.416667	0.5	-0.828100
42.425000	0.5	-0.828950
42.433333	0.5	-0.828550
42.441667	0.5	-0.826250
42.450000	0.5	-0.829750
42.458333	0.5	-0.829850
42.466667	0.5	-0.826950
42.475000	0.5	-0.827100
42.483333	0.5	-0.825100
42.491667	0.5	-0.827300
42.500000	0.5	-0.825950
42.508333	0.5	-0.827850
42.516667	0.5	-0.829000
42.525000	0.5	-0.827250
42.533333	0.5	-0.828750
42.541667	0.5	-0.826300
42.550000	0.5	-0.827550
42.558333	0.5	-0.830500
42.566667	0.5	-0.830600
42.575000	0.5	-0.831250
42.583333	0.5	-0.831050
42.591667	0.5	-0.831700
42.600000	0.5	-0.831150
42.608333	0.5	-0.830650
42.616667	0.5	-0.831900
42.625000	0.5	-0.831050
42.633333	0.5	-0.830100
42.641667	0.5	-0.830250
42.650000	0.5	-0.831150
42.658333	0.5	-0.830500
42.666667	0.5	-0.830150
